ab_speed,total_force,FlexXForce,LatXForce
0.00014,163.4861655,41.75779989,10.4713216
0.0001,163.7513046,41.7981755,10.49429711
0.00011,164.4681795,41.95188534,10.54619307
0.00009,164.7779279,42.0035416,10.5719706
0.0002,164.7906703,41.97811619,10.57582029
0.00014,164.8034053,41.95729897,10.58042806
0.00013,164.8669678,41.94759721,10.58805343
0.00013,165.1818011,42.00341947,10.61193963
0.00013,166.0096511,42.17840406,10.67204662
0.00012,166.2248499,42.20681653,10.68996996
0.00012,166.5598937,42.26557238,10.71554748
0.00006,166.8157322,42.2972966,10.73916312
0.00022,167.0658371,42.33297952,10.75658404
0.0001,167.3100255,42.36641196,10.77730875
0.00017,167.5074551,42.38491388,10.80364458
0.00021,167.7007346,42.40396925,10.83110288
0.00026,167.9499486,42.43675327,10.86347294
0.00025,168.3512247,42.50615897,10.90591018
0.00019,168.7048015,42.56540235,10.9432394
0.00015,168.8617144,42.57442861,10.95731845
0.00028,169.2188482,42.65059536,10.97575448
0.00055,169.3725691,42.68933979,10.96821189
0.00092,169.5221833,42.72552347,10.94797993
0.0005,169.8093872,42.78517319,10.9532149
0.00005,170.0632592,42.78162367,10.98659673
0.00082,170.1765869,42.78137288,10.97479019
0.00006,170.287059,42.76810574,10.99090577
0.00029,170.4312874,42.77671926,10.99859566
0.001,170.5312585,42.77350292,10.98072943
0.00004,170.770646,42.79734389,11.00850769
0.00004,170.776102,42.76592223,11.02004524
0.00017,170.7815157,42.73465867,11.03615772
0.00023,170.8079532,42.7105287,11.05532272
0.00021,170.9247526,42.71067718,11.07872713
0.00022,171.017418,42.70646963,11.10075771
0.00016,171.0670216,42.69131485,11.11839843
0.00001,171.1064386,42.66316607,11.13384462
0.00071,171.1414822,42.64126942,11.12477822
0.00057,171.169052,42.61955344,11.12049386
0.00028,171.1652526,42.58865349,11.12346492
0.00019,171.1530625,42.54899363,11.13124749
0.0004,171.1068156,42.50926395,11.1281713
0.00025,171.0712904,42.47272463,11.12988105
0.00021,171.0359569,42.43128432,11.13553542
0.00021,170.9524153,42.37790708,11.13843881
0.0004,170.8397653,42.32657689,11.13159451
0.00023,170.7851189,42.2879325,11.13320864
0.00017,170.7276361,42.24194391,11.14023435
0.00003,170.6490364,42.19075581,11.15128313
0.00005,170.5863947,42.16537445,11.15066969
0.00003,170.3644374,42.11051127,11.1356159
0.00002,170.2944889,42.09168881,11.13119709
0.00002,170.2234714,42.07073095,11.12856371
0.00008,170.1515353,42.03610695,11.13410393
0.00009,170.0534441,41.95864668,11.15681534
0.00054,169.9793203,41.91469065,11.15309111
0.00025,169.9048738,41.86846871,11.15802685
0.00032,169.8302235,41.82782541,11.15889863
0.00026,169.7291735,41.78070307,11.1595404
0.00026,169.5779666,41.7214367,11.15690749
0.00019,169.4023658,41.64977387,11.15741578
0.00026,169.3270855,41.60976068,11.16009421
0.00017,169.278708,41.57755915,11.16628377
0.00017,169.2720352,41.55408411,11.17518742
0.00011,169.2400432,41.51932132,11.18742689
0.00027,169.0795287,41.45897676,11.18354562
0.00013,169.0194135,41.42378491,11.18977815
0.00012,169.0104585,41.40113993,11.19929212
0.0001,169.0097625,41.37054769,11.21907085
0.00016,169.0220683,41.35057291,11.23699275
0.00019,169.0419652,41.33194378,11.25674112
0.00025,169.1507473,41.32978614,11.28632989
0.00017,169.2130224,41.32029716,11.30879395
0.00009,169.2720974,41.31220955,11.32457415
0.00049,169.3372943,41.30932493,11.329173
0.0001,169.4082416,41.3057951,11.34416879
0.00012,169.5052628,41.30673749,11.36095464
0.00025,169.5887837,41.30538335,11.37180981
0.00031,169.6768495,41.31936702,11.37435547
0.00037,169.7691259,41.3391217,11.37098326
0.00039,169.9925654,41.39369966,11.37406656
0.00038,170.3389662,41.47958235,11.38457074
0.00054,170.4544434,41.50872516,11.3744591
0.00048,170.690719,41.56114179,11.37426623
0.00028,170.8109381,41.57077044,11.38118405
0.00011,170.95981,41.5437467,11.42327806
0.00002,171.1842432,41.57842728,11.44606324
0.00045,171.4638446,41.58752672,11.50904762
0.00015,171.5715892,41.59118365,11.53194417
0.00018,171.5765277,41.56990427,11.54898765
0.00026,171.5814654,41.54176017,11.57330711
0.00022,171.606143,41.52371003,11.59492943
0.00023,172.0051813,41.596185,11.64189549
0.0002,172.1170146,41.59913337,11.66898281
0.00016,172.381202,41.63816221,11.70399409
0.00016,172.4523117,41.62826353,11.71332316
0.00028,172.5586692,41.62477474,11.71963262
0.00043,172.7163383,41.63050989,11.72154974
0.00066,172.8139317,41.61705103,11.70957823
0.00009,172.9097058,41.6126227,11.72218872
0.00018,173.0476577,41.61501987,11.7333926
0.00055,173.2491839,41.6279674,11.7329718
0.00007,173.528099,41.66583184,11.75888869
0.00016,173.6141703,41.65767847,11.7680025
0.00011,173.7749302,41.66827408,11.78400819
0.00003,173.8493071,41.65968331,11.79816501
0.00007,173.9195056,41.64954752,11.80972054
0.00004,174.0591993,41.67151289,11.82574909
0.00002,174.1539735,41.68880403,11.83516618
0,174.2083799,41.69991148,11.83962134
0.00003,174.2537161,41.70501315,11.8459715
0.0001,174.2928772,41.68597603,11.86568827
0.00051,174.3202639,41.65034066,11.85972052
0.00044,174.3839765,41.63713892,11.85438905
0.00025,174.3904782,41.6147998,11.85322314
0.00021,174.3929283,41.58469132,11.85612416
0.00014,174.3930069,41.56064382,11.85970979
0.00015,174.3930808,41.53659519,11.86326371
0.00016,174.3933805,41.51120515,11.86661327
0.00028,174.3931362,41.48673196,11.86376625
0.00014,174.3796585,41.46015884,11.86627245
0.00014,174.3460063,41.42879541,11.86732817
0.00022,174.2962041,41.39343122,11.86312777
0.00014,174.1900884,41.34854641,11.87240624
0.00021,174.1521775,41.31864903,11.889094
0.00019,174.0723249,41.28055557,11.90290543
0.00019,174.0312718,41.2497622,11.91842201
0.00012,173.9900513,41.21493733,11.93342259
0.00024,173.9087516,41.17550557,11.92471441
0.00043,173.8315969,41.11030351,11.91868174
0.00008,173.7954907,41.08073531,11.92161291
0.00032,173.7615018,41.04854837,11.91308856
0.00018,173.7338431,41.02029769,11.91152238
0.00019,173.7082471,40.99097732,11.90999329
0.00029,173.6378013,40.96324098,11.89385948
0.00034,173.6244664,40.95401827,11.87718096
0.00038,173.6099644,40.94799342,11.85648419
0.00033,173.6025419,40.94207627,11.83833926
0.00031,173.6000842,40.93733026,11.8228775
0.0001,173.6021311,40.92184154,11.83423159
0.00037,173.6081581,40.88663093,11.87231542
0.00018,173.6183071,40.87148568,11.89106577
0.00025,173.6396487,40.85393654,11.91612507
0.00016,173.6879704,40.8477632,11.93644524
0.00003,173.7221678,40.83548021,11.94868019
0.0005,173.7329109,40.81542023,11.92963093
0.00004,173.8447209,40.81874048,11.94457524
0.00018,173.9017136,40.81177584,11.94663036
0.00027,173.9646919,40.80707173,11.94342414
0.00012,174.1256719,40.82480853,11.95498108
0.00029,174.2944047,40.819401,11.96876191
0.00021,174.41736,40.82691796,11.97345526
0.00011,174.5260147,40.83350262,11.98229297
0.00005,174.6400921,40.83417169,11.99763462
0.00021,174.7592444,40.8417597,12.002395
0.00002,175.1837573,40.92327606,12.0408176
0.00015,175.3278224,40.94079982,12.06627113
0.00023,175.475235,40.95223486,12.09984218
0.00017,175.658933,40.97929683,12.12926689
0.00014,175.823001,41.00122054,12.15580449
0,175.9891877,41.01797597,12.17706147
0.00051,176.1569263,41.03998375,12.16553826
0.00029,176.3256796,41.07101157,12.16483206
0.00039,176.5343094,41.11183958,12.1592419
0.00028,176.8803042,41.18657883,12.16867509
0.00028,177.4375959,41.3120857,12.19265989
0.00036,177.6098276,41.34312761,12.18744428
0.00016,177.6553273,41.3366639,12.18900307
0.00009,177.6670607,41.29746458,12.21345559
0.00014,177.7254426,41.29290706,12.21668697
0.00009,178.1553353,41.37301352,12.24987178
0.00001,178.5101088,41.41220311,12.29372343
0.00011,178.6694304,41.43433426,12.31763134
0.00022,178.8231638,41.44834819,12.35008204
0.00018,178.9713076,41.46460945,12.37896212
0.00014,179.1138434,41.48097498,12.40529941
0.00006,179.5079912,41.55304832,12.4368342
0.00036,179.6282731,41.55843801,12.43478517
0.00005,179.7430469,41.56773652,12.44743967
0.00006,179.8523152,41.56998503,12.46250648
0.00017,179.9561008,41.5734584,12.46797051
0.00005,180.0543978,41.57744132,12.48009247
0.00001,180.1472151,41.57815739,12.49546121
0.0002,180.2530844,41.58132227,12.49974026
0.00009,180.3253743,41.57816253,12.50738599
0.00009,180.4750394,41.59263854,12.5202032
0.00009,180.5987493,41.6011025,12.53118736
0.00008,180.6013734,41.58147961,12.53375337
0.00009,180.6742267,41.57801778,12.54094136
0.00007,180.7264744,41.58046286,12.55208619
0.00002,180.7624946,41.58495418,12.55773319
0,180.8186342,41.59768843,12.56222995
0.00003,180.8543715,41.59813314,12.56896285
0.00011,180.8650358,41.57309453,12.58748303
0.00016,180.8711803,41.55008928,12.58517951
0.00005,180.8730607,41.52791212,12.58900016
0.0001,180.8709193,41.50643942,12.58915859
0.00007,180.8449414,41.48130842,12.58749513
0.00009,180.8319693,41.45699478,12.58657414
0.00004,180.8137152,41.42785761,12.58957079
0.00008,180.7928192,41.40318273,12.58741077
0.00008,180.7731437,41.37879181,12.58504664
0.00004,180.7519586,41.34809505,12.5854516
0.00006,180.729462,41.32252639,12.58285504
0.00007,180.6993785,41.29287987,12.57945951
0.00006,180.6746535,41.2642841,12.57578698
0.00003,180.6231568,41.23247362,12.57854245
0.00011,180.5856074,41.2085521,12.5892728
0.00013,180.5733843,41.18896953,12.6032277
0.00013,180.5061635,41.15883489,12.61353605
0.0001,180.4806583,41.13100059,12.62550641
0.00017,180.4450304,41.09761878,12.61041899
0.00009,180.3890915,41.06124735,12.59898748
0.0001,180.3341512,40.99680527,12.5896681
0.00005,180.3072326,40.96814724,12.58484982
0.00004,180.2807651,40.94104063,12.57970334
0.00014,180.254821,40.92271126,12.56293185
0.0002,180.2234611,40.90225517,12.53749739
0.00015,180.1518369,40.87681209,12.51504002
0.00014,180.1256586,40.85772301,12.49859522
0.00001,180.1059579,40.825518,12.49832687
0.00003,180.0870069,40.78628541,12.4960033
0.00003,180.0640244,40.75677166,12.49257192
0.00004,180.0423568,40.73206264,12.49760419
0.00013,180.0254038,40.71112484,12.51360182
0.00012,180.0094081,40.69040666,12.52966285
0.00004,179.9943991,40.66991448,12.53583592
0.00023,179.9609068,40.62419515,12.51019839
0.00001,179.9585412,40.59738718,12.51372309
0.00003,179.9553634,40.56751752,12.51310621
0.00007,179.9316271,40.53661633,12.50938651
0.00005,179.9239875,40.50718692,12.50703815
0.00003,179.9166323,40.48070251,12.50891976
0.00001,179.9112028,40.45609244,12.51106103
0.00012,179.9169086,40.39764307,12.51217748
0.00002,179.9252623,40.37648833,12.51713061
0.00001,179.9357543,40.35383174,12.52235892
0.00005,179.949263,40.3250103,12.52749185
0.00005,179.9658498,40.30317209,12.53167
0.00005,180.0442219,40.29479709,12.54062019
0.00009,180.0763844,40.28704888,12.55870713
0.00003,180.1120642,40.2885472,12.56803973
0.00002,180.1512457,40.29514973,12.57311574
0.00001,180.207448,40.30573844,12.5792007
0.00005,180.2535824,40.30578255,12.59359679
0.00024,180.3029221,40.27624705,12.64500454
0.00013,180.3678033,40.25430597,12.64865294
0.00001,180.4068801,40.23903297,12.66221769
0.00001,180.4084945,40.21539873,12.67333592
0.00007,180.2433136,40.14955859,12.66822105
0.00002,179.6335259,39.98839883,12.63596111
0.00003,178.0655183,39.61423585,12.53634668
0.00002,176.9838673,39.35023909,12.47099123
0.00001,175.7066218,39.03937576,12.39821065
0.00003,173.161863,38.44920637,12.23128819
0.00006,169.6814532,37.62788034,12.00852612
0.00002,168.047386,37.24081316,11.91237505
0.00002,166.3255507,36.83645236,11.80928042
0.00004,163.8838509,36.27077388,11.64738917
0.00009,161.9392495,35.82193363,11.51128961
0.00006,155.4229236,34.37457716,11.04481922
0.00001,153.4463038,33.93618454,10.90435468
0.00003,151.4815142,33.4981676,10.76882084
0.00011,149.5365386,33.0601361,10.65178672
0.00025,147.4332852,32.5755318,10.54487086
0.00002,147.3931301,32.5492671,10.55275854
0.00015,147.3533562,32.50644509,10.55551032
0.00018,147.1600239,32.43863122,10.5827188
0.00003,146.3146715,32.23517053,10.53114479
0.00008,143.9156929,31.67944191,10.36725477
0.00014,143.2803229,31.5160831,10.35601518
0.00003,143.3606521,31.51826944,10.36827244
0.0001,143.7927593,31.58896852,10.40671337
0.00012,144.1182877,31.63799946,10.46068179
0.00002,144.5021787,31.70825756,10.49548224
0.00014,145.1768257,31.8377134,10.53998272
0.00024,146.2014577,32.03537101,10.60443033
0.00012,146.7028782,32.1323314,10.63449164
0.00013,147.2189278,32.23078709,10.66556966
0.0001,147.6614148,32.31451934,10.69290135
0.00001,148.1089376,32.4038658,10.73212173
0.00021,149.7681486,32.74935175,10.88919278
0.00013,150.2110103,32.83747874,10.94437421
0.00013,150.8631376,32.97068613,11.01527199
0.00011,151.4113534,33.08247224,11.07392356
0.00009,151.9455698,33.19083833,11.13077272
0.00001,151.9470169,33.17276884,11.14394617
0.00017,151.9667282,33.13923245,11.14919098
0.00001,151.9863451,33.12724776,11.16370102
0.00002,152.0830224,33.12763644,11.18190422
0.00006,153.0696545,33.31714099,11.26378359
0.00001,153.9517887,33.49051816,11.34039666
0.00001,154.1709639,33.5196968,11.36810437
0.00004,154.4146021,33.55151358,11.39610647
0.00009,154.4760533,33.54710108,11.40079616
0.00011,154.5044492,33.54137088,11.39856574
0.00012,154.4508101,33.51798811,11.38873939
0.00026,154.1911225,33.43264432,11.35679293
0.00009,154.0722956,33.39101013,11.3500438
0.00007,153.9430865,33.33945425,11.36900482
0.00005,153.7771633,33.28829632,11.36336348
0.00007,153.6648183,33.2564473,11.3701209
0.00007,153.2414436,33.15700439,11.35595718
0.00008,153.1632772,33.13503706,11.36486833
0.00009,153.1573088,33.12884483,11.37882225
0.00006,153.151497,33.12146166,11.39171465
0.00002,153.1247629,33.10297062,11.40182297
0.00006,153.0464693,33.07089326,11.4024211
0.00029,153.0588249,33.04616559,11.39783151
0.00006,153.1328819,33.04990424,11.40901223
0.00005,153.257153,33.06354492,11.42823264
0.00007,153.7226633,33.15090722,11.46832557
0.00004,154.6810825,33.34846798,11.54709749
0.00009,154.9939183,33.40986906,11.56812609
0.00014,155.7400746,33.56074016,11.61602921
0.00013,156.1132855,33.63413903,11.63637208
0.00014,156.4971369,33.70995278,11.65700224
0.00012,157.289349,33.87399148,11.70972016
0.00007,157.6942551,33.95378084,11.74159885
0.00002,158.5139443,34.11822434,11.82339659
0.00003,158.9260217,34.19658886,11.86430429
0.00002,159.424072,34.298176,11.91296378
0.00003,159.7920334,34.3728643,11.95308327
0.00006,160.0228827,34.41900179,11.98427371
0.00007,160.0856978,34.42738982,12.00290545
0.00002,160.2765006,34.46521757,12.02730888
0.00011,160.5400773,34.51097933,12.04805118
0.00015,160.4189802,34.4703492,12.03928404
0.00004,160.2131957,34.41635784,12.0308895
0.00006,159.9147503,34.34393142,12.0123163
0.00011,159.1998283,34.17940713,11.9582951
0.00007,158.5344081,34.0257644,11.9135437
0.00006,157.7421301,33.84499369,11.85921108
0.0001,155.7916995,33.41872166,11.70961572
0.00013,152.0475048,32.60795584,11.42089628
0.00013,150.6196527,32.29556469,11.30551113
0.00012,147.5692232,31.63544737,11.06842959
0.00012,145.9734344,31.28561035,10.94333643
0.00006,144.3478204,30.9252214,10.82608653
0.00005,141.4122055,30.28441369,10.61029919
0.00009,139.9402965,29.95855861,10.50083997
0.00006,136.6557384,29.24569458,10.25614982
0.00001,135.2727528,28.94336401,10.15844265
0.00003,134.9916508,28.87822388,10.1455675
0.00005,134.9416357,28.86320623,10.1508496
0.00006,134.8923751,28.84848801,10.1564516
0.00005,132.6557772,28.36605015,9.997204683
0.00004,132.250092,28.27480517,9.974963191
0.00001,132.0055351,28.21591911,9.961797704
0.00013,131.932056,28.18833923,9.953613967
0.00012,131.952927,28.18197834,9.95202171
0.0001,132.0556987,28.19296728,9.95739585
0.0001,132.2856216,28.23239735,9.97208701
0.00015,132.5188698,28.26866028,9.982911503
0.0002,132.7990597,28.31621231,9.992465249
0.00021,133.6245939,28.48114682,10.03988386
0.00012,135.0244034,28.77370036,10.13655201
0.0001,135.5416336,28.87660288,10.1707731
0.00012,136.6285363,29.09135784,10.25178559
0.00008,137.1915683,29.19765833,10.29650158
0.00012,137.7637497,29.30868669,10.33668967
0.00009,138.9251069,29.54603602,10.42202259
0.0001,139.5096814,29.66073483,10.46406316
0.00003,140.8148421,29.93427833,10.56857635
0.00004,141.366435,30.04983899,10.61789157
0.00005,141.9131206,30.1627823,10.6667578
0.00003,142.5755171,30.30043405,10.72481555
0.00015,142.8213149,30.34224552,10.73730645
0.00015,143.0306738,30.37656845,10.74746786
0.00012,143.7146435,30.51464283,10.79584402
0.0001,144.3059309,30.63153135,10.84040584
0.00013,144.7148452,30.71123974,10.86822959
0.00011,145.0713335,30.77978483,10.89224586
0.00017,145.3787541,30.83788669,10.90675027
0.00017,145.6405153,30.88627536,10.91663047
0.00018,145.8598204,30.92578256,10.92242093
0.00019,146.0398843,30.95680448,10.92509771
0.00014,146.3075647,31.00652327,10.94087969
0.00015,146.4589461,31.03025692,10.9514677
0.00008,146.4570164,31.02355042,10.9564494
0.00009,146.3932061,31.00534909,10.95416443
0.00016,146.333836,30.98458011,10.94942928
0.00002,146.2595593,30.96826778,10.95264709
0.0001,146.0934504,30.93397329,10.95700878
0.00011,146.0083203,30.91536372,10.96741498
0.00003,145.7596901,30.86126191,10.95384071
0.00019,145.6650349,30.83160696,10.94381408
0.00018,145.5687225,30.80306952,10.93701483
0.00021,145.4253974,30.76314315,10.92202905
0.00021,145.4025601,30.7485702,10.9160972
0.00019,145.3604092,30.72991731,10.91235128
0.00021,145.1329507,30.67341373,10.8871483
0.00025,144.7508334,30.58295608,10.84878546
0.00025,144.3778146,30.49562637,10.80971136
0.00025,143.9328036,30.3932826,10.76516618
0.00025,143.4180095,30.27611548,10.71676734
0.00017,142.6851834,30.11427869,10.65929662
0,142.0545573,29.97265927,10.62653322
0.00002,141.3679267,29.82227097,10.58153068
0.00008,139.5757679,29.43736691,10.46134338
0.00009,136.6483461,28.818043,10.24958249
0.00004,135.7081996,28.61488814,10.18734313
0.00028,133.7573421,28.18949361,10.03420829
0.00038,132.4179162,27.89065601,9.924193145
0.00008,131.4144407,27.67023039,9.850432232
0.00012,129.3906658,27.23375917,9.698994919
0.00027,128.0547244,26.93720766,9.593347732
0.00016,126.1884587,26.53402577,9.452020308
0.00015,125.0138747,26.27491614,9.362539106
0.00024,124.0120077,26.05467479,9.280562607
0.00032,123.0213682,25.83461035,9.195724253
0.00023,122.0430392,25.62147157,9.114906427
0.00021,120.6562549,25.32128361,9.005662206
0.00017,120.620974,25.29638941,9.002546391
0.00003,120.4550223,25.25122724,8.992810602
0.00005,119.8388292,25.11438376,8.95208038
0.00018,119.3530841,25.00327759,8.926297809
0.00032,119.2928555,24.97825384,8.939448713
0.00004,119.3196519,24.98100097,8.944320429
0.00007,119.5129403,25.01441695,8.963231499
0.00021,119.7161331,25.03958696,8.97380162
0.00038,120.3909708,25.14040368,9.017042927
0.00022,121.7845131,25.41204364,9.116179726
0.00022,122.3326729,25.50697395,9.151707256
0.00022,123.3530307,25.70960872,9.220268987
0.00027,124.0515112,25.84625641,9.263918755
0.00038,124.704044,25.96911834,9.299429965
0.00029,126.0634139,26.23871291,9.391472212
0.00014,126.6646641,26.34536349,9.433984184
0.00013,128.0717891,26.6195933,9.536993849
0.00014,128.87712,26.77099975,9.593870567
0.00015,129.4678408,26.87920684,9.634867246
0.00004,130.0598847,26.98885673,9.682178056
0.00017,130.9685596,27.17034447,9.756895755
0.00017,133.152946,27.61618731,9.926685277
0.00009,133.870825,27.75677686,9.984755485
0.00031,134.5815542,27.88381764,10.02942117
0.00026,135.2839962,28.01082197,10.07527561
0.00016,135.9772744,28.14090486,10.12310014
0.00018,136.6605025,28.27027484,10.17054791
0.0001,137.3330373,28.39456678,10.21922597
0.00031,137.6310456,28.44379529,10.23355639
0.0003,137.6501216,28.43768922,10.22712873
0.00074,137.7627729,28.44195103,10.21607395
0.00036,139.6726333,28.82452067,10.34932311
0.00003,139.8483471,28.8474975,10.36667828
0.00013,139.9070931,28.84912242,10.36963393
0.00029,139.7414124,28.80084483,10.35204383
0.00023,139.4460401,28.73243822,10.33936609
0.00034,138.4824438,28.52752189,10.27913635
0.00019,137.8243181,28.39029346,10.23634993
0.00019,135.8832648,27.98774017,10.09816482
0.00033,134.8242007,27.76421282,10.02903299
0.00025,133.6785803,27.52388497,9.950632483
0.0002,132.4611379,27.26778754,9.865308166
0.00003,130.8637422,26.92861741,9.746208064
0.00011,126.563374,26.03079538,9.42403539
0.00038,125.1068031,25.71657913,9.30769594
0.00072,123.6565278,25.40350243,9.184464942
0.00037,121.8274762,25.01970878,9.040695178
0.00028,120.5258098,24.7418998,8.937591422
0.00002,119.5382256,24.5174096,8.863042197
0.00014,119.4980603,24.49626587,8.855523255
0.00007,119.4586568,24.47277827,8.848422169
0.00012,119.2724634,24.41710088,8.828309193
0.00024,117.7692319,24.07733061,8.703617311
0.00012,118.8943762,24.29095331,8.778804052
0.00023,119.2869819,24.35947529,8.80838932
0.00015,121.2824755,24.75508736,8.955134145
0.0003,121.8652766,24.86660969,9.001822387
0.00032,122.6190006,25.0115785,9.060931049
0.00037,124.5665513,25.39812328,9.20845774
0.00004,125.2715323,25.53434697,9.256689334
0.00049,127.5390494,25.97932175,9.404601966
0.00049,128.4564139,26.15308358,9.454777431
0.00039,129.3795294,26.33119243,9.507713473
0.00041,130.3052654,26.50969412,9.56010641
0.00039,131.2308782,26.68816125,9.612005677
0.00034,134.1678908,27.27270967,9.811295351
0.00009,135.0257678,27.43169995,9.862147051
0.00003,135.0493458,27.41704295,9.852525026
0.00003,135.0728531,27.39804245,9.841273004
0.00023,135.1893303,27.39408995,9.838809082
0.00001,135.7455954,27.48889031,9.868161804
0.00001,136.7016728,27.66609465,9.926591973
0.00008,137.6630856,27.84139542,9.986906208
0.00017,138.1217158,27.91619435,10.00415588
0.00023,139.0008235,28.06537826,10.05698758
0.00032,139.6523459,28.18868637,10.10775749
0.00039,139.7352835,28.198161,10.1199087
0.00039,139.7215904,28.18952948,10.12548394
0.00003,139.6319405,28.1703251,10.11745114
0.00028,139.4916451,28.13630176,10.09640527
0.00087,139.072884,28.03431195,10.03466487
0.00085,138.7395103,27.94907434,9.981197846
0.00021,138.1285327,27.81908648,9.928678929
0.00006,137.6741276,27.71242515,9.891197699
0.00052,137.2446308,27.60675749,9.840028294
0.00005,136.7889389,27.50551984,9.805031143
0.00006,136.310445,27.39567323,9.767870175
0.00075,134.8267315,27.07320768,9.635796844
0.00009,134.8109773,27.06195558,9.633996871
0.00007,134.795398,27.04669661,9.627761303
0.00038,134.720076,27.01272244,9.607696941
0.00024,134.4030425,26.94243391,9.588447458
0.00024,134.0400021,26.86161641,9.565630708
0.0004,133.9153259,26.83261386,9.564232578
0.00047,133.9945976,26.84179778,9.578603806
0.00034,134.1747262,26.87385591,9.597115642
0.00023,134.6674495,26.94964999,9.628183967
0.0005,135.7384339,27.15175893,9.688466458
0.00061,136.1629111,27.22305081,9.699428806
0.0004,137.0371764,27.38962045,9.749235843
0.00039,137.4761926,27.47049281,9.768095916
0.00051,138.0275395,27.56824047,9.790431407
0.00017,139.043802,27.75870463,9.851948589
0.00033,139.4988888,27.82863332,9.880427295
0.00034,141.2874793,28.16142036,10.00202323
0.00009,141.7909839,28.24476399,10.02618226
0.00001,142.2939896,28.32788746,10.05065137
0.00025,142.7955048,28.40345386,10.07736436
0.00002,143.4585714,28.52099858,10.11339891
0.00002,143.6581103,28.54486651,10.11626047
0.00019,143.7908043,28.54678838,10.11352622
0.00031,144.4495457,28.66312335,10.15682535
0.00038,145.0453969,28.76685357,10.19814186
0.0004,145.6333947,28.87036417,10.23992088
0.00051,146.0882438,28.95030727,10.27628533
0.00011,146.5379495,29.0364947,10.30879821
0.00005,147.1535687,29.15700811,10.35122349
0.00016,147.6973314,29.25884134,10.38179312
0.00162,148.6895246,29.41822244,10.38403033
0.00037,150.2032236,29.70719357,10.47261936
0.00013,150.7246971,29.79676537,10.49405631
0.00002,151.6070347,29.9499697,10.53835659
0.00024,152.1580012,30.03446785,10.56524297
0.00053,152.7035181,30.11618784,10.59487549
0.00006,153.5811544,30.27238134,10.64179177
0.00008,154.1434752,30.36318175,10.6639539
0.0004,155.5670723,30.61871116,10.75419614
0.00007,156.1522095,30.71826265,10.78168546
0.00002,156.3172528,30.73353508,10.78166988
0.00026,156.3229713,30.70964771,10.77190331
0.00009,156.3286896,30.69513821,10.76057269
0.00002,157.0546838,30.8219817,10.8003365
0.00053,157.7486449,30.9408192,10.85216027
0.00016,158.252465,31.03330839,10.88745309
0.00016,158.7568932,31.12587649,10.9234268
0.00004,159.2618625,31.22328814,10.95880876
0,159.7670664,31.32233336,10.99309254
0.00008,160.2720391,31.41973054,11.02527384
0.00035,160.7761356,31.51212257,11.04692828
0.00078,161.2786129,31.5896419,11.05387485
0.00067,162.2751839,31.74102596,11.12266565
0.00018,163.6093029,31.98398262,11.20576476
0.00003,164.129084,32.06918173,11.23594883
0.00003,165.0309429,32.22724252,11.2924073
0.00003,165.4154153,32.28578077,11.3154069
0.00016,165.8902933,32.36021952,11.33959689
0.00003,166.7007482,32.49831086,11.39032872
0.00011,167.0358142,32.54191731,11.41188682
0.00016,167.19513,32.55289182,11.41374275
0.00007,167.2226143,32.53817628,11.40993342
0.00006,167.3501559,32.53789082,11.41294593
0.00009,167.7095978,32.58262066,11.43293099
0.00037,167.797313,32.58288224,11.44293776
0.00016,167.3915544,32.49907029,11.41610401
0.0001,166.9992398,32.41622244,11.39001615
0.00015,166.4902778,32.31576292,11.35080767
0.00084,165.8732345,32.18272496,11.28535138
0.00033,165.1570229,32.03385617,11.22621832
0.00011,164.3509889,31.85286516,11.16584184
0.00038,163.4647526,31.63369892,11.09615087
0.00007,162.5081971,31.42421007,11.0208184
0.00004,161.4912424,31.20010803,10.94119316
0.00027,159.0771565,30.67007577,10.75775178
0.00004,155.2308851,29.90367771,10.48522537
0.0003,154.2494128,29.67912951,10.41121836
0.00006,154.1944661,29.63926027,10.39825801
0.00007,154.0592023,29.58398862,10.37819816
0.00013,153.4256556,29.43471203,10.32769458
0.00012,150.8340805,28.91036821,10.14555276
0.00013,150.3152247,28.78386238,10.10464035
0.00035,149.5447455,28.6168825,10.03744332
0.00015,149.4396419,28.58929789,10.03173372
0.00002,149.4161688,28.58331308,10.02985916
0.00003,149.4457232,28.58896684,10.03288918
0.0001,149.5227424,28.59622447,10.03761122
0.00053,150.0699242,28.66935831,10.07554464
0.00002,150.3025163,28.6777201,10.082894
0.00017,150.6379114,28.71459867,10.0928907
0.00004,150.9134229,28.74297053,10.10621919
0.00003,151.2035605,28.77252552,10.12065912
0.00004,151.2049328,28.74859386,10.11742446
0.00004,151.2146268,28.72473051,10.11338546
0.00015,151.2242729,28.70236699,10.10646938
0,151.2717848,28.69020671,10.1061654
0.00003,151.8780889,28.75507857,10.14059624
0.00013,152.2636502,28.80523734,10.16222827
0.00001,152.3005375,28.79241661,10.16225336
0.00001,152.2738483,28.76452993,10.15818842
0,152.2042604,28.72551006,10.15187196
0.00041,152.1029213,28.69269508,10.13765971
0.00003,151.8701283,28.64422489,10.12077722
0.00005,151.6920686,28.60760721,10.10815268
0.00001,151.1334597,28.50074783,10.07062695
0,150.8861793,28.45411569,10.05399879
0.00004,150.625693,28.40348693,10.03784681
0.0002,150.6142971,28.39380729,10.04070212
0.00095,150.6016762,28.35528359,10.05657753
0.0007,150.3737892,28.28831722,10.02902949
