ab_speed,total_power,flexionXPower,lateralXPower
0.0002,0.43871944,0.269640047,0.092731566
0.00001,0.44117957,0.271042684,0.09303739
0.00026,0.4455216,0.273599797,0.093585221
0.00008,0.45093016,0.276810468,0.094545568
0.00002,0.45792593,0.281013903,0.095807906
0.00028,0.48148026,0.29536625,0.100394758
0.00003,0.48170543,0.29541078,0.100240296
0.00004,0.48284862,0.296009401,0.100288274
0.00021,0.48902789,0.299710212,0.101323921
0.00013,0.53145831,0.325619556,0.109910007
0.00013,0.55801104,0.3417922,0.115211515
0.00014,0.59687056,0.365493067,0.123063457
0.00007,0.69507913,0.425512996,0.143169361
0.00026,0.77533914,0.474511433,0.159643272
0.0007,1.10842153,0.677918857,0.228107513
0.00034,1.19334582,0.729619305,0.245550672
0.00034,1.34634818,0.822955438,0.277004818
0.00032,1.42477724,0.870643812,0.293121035
0.00036,1.49357763,0.912369007,0.30723837
0.00005,1.632115,0.996711812,0.335620718
0.00006,1.77233813,1.082047402,0.364480687
0.00007,1.8349558,1.120043119,0.377468522
0.00021,1.86514233,1.13839793,0.383731061
0.00016,1.86932097,1.140902455,0.384657005
0.00026,1.87349399,1.143478665,0.385542257
0.00037,2.04559529,1.248561042,0.421023845
0.00025,2.09408308,1.278137613,0.43107037
0.00006,2.15869805,1.317402221,0.444562695
0.00083,2.20785676,1.346524858,0.455609607
0.00009,2.25558049,1.375282936,0.465969314
0.00028,2.30301787,1.40379003,0.476479139
0.00031,2.34909213,1.431386364,0.48681901
0.00021,2.3949035,1.458905055,0.497042634
0.00011,2.43919021,1.485463733,0.50699457
0.00021,2.59499771,1.579341815,0.540924515
0.00011,2.64062652,1.606616554,0.55115627
0.00011,2.71012285,1.64831254,0.566343489
0.00011,2.74353336,1.66802637,0.57393785
0.00039,2.77688445,1.687769939,0.581770837
0.00044,2.84093024,1.726163503,0.596114871
0.0005,2.90229504,1.762924003,0.610009222
0.00051,2.93144267,1.780039715,0.617143092
0.00046,2.96103136,1.797391602,0.624327051
0.00008,2.98870158,1.813814038,0.630193028
0.00077,3.01238698,1.827663684,0.633874373
0.00048,3.08893436,1.873926835,0.648952806
0.00047,3.11307736,1.88841346,0.652966027
0.00041,3.13580503,1.901913061,0.656733108
0.00003,3.15886353,1.915305745,0.661427942
0.0014,3.18037177,1.925768275,0.668354429
0.00012,3.20240815,1.938439333,0.672406648
0.00007,3.22269753,1.950080022,0.676244273
0.00042,3.24085295,1.959640045,0.680536285
0.0001,3.25786114,1.969029357,0.684061604
0.00031,3.28327915,1.982580538,0.689736078
0.00004,3.2877229,1.984426747,0.690623001
0,3.32178406,2.004169511,0.697907404
0.00003,3.33241547,2.009787488,0.700436269
0.00051,3.34125556,2.014096583,0.70335991
0.00041,3.34934498,2.01809013,0.705881697
0.00041,3.34711609,2.01593977,0.706277752
0.00059,3.34146717,2.011418004,0.706246111
0.00029,3.33390187,2.006350232,0.705249608
0.00007,3.32270027,1.999460658,0.703009546
0,3.30975918,1.991606726,0.700294955
0.00012,3.25287899,1.957408835,0.688167757
0.00048,3.22950353,1.943270601,0.68303943
0.00005,3.20240397,1.926248885,0.678068159
0.00077,3.17700903,1.909015361,0.674841284
0.00001,3.14895565,1.891546636,0.669607628
0.00005,3.11225491,1.868708427,0.662818002
0.00051,3.07195172,1.843129865,0.655867402
0.00013,3.04058214,1.823554725,0.650053411
0,3.00703824,1.802772248,0.643808983
0.0005,2.8101883,1.682780146,0.604092949
0.00015,2.76532615,1.655088434,0.595468211
0.00014,2.65709525,1.589503541,0.573160451
0.00015,2.5996958,1.554371084,0.561727667
0.00014,2.54145927,1.51876784,0.550071808
0.00014,2.41952908,1.445092155,0.524555804
0.00014,2.29185527,1.368110598,0.497688123
0.00003,2.22568131,1.327842871,0.484067329
0.00001,2.15898754,1.287349303,0.470242852
0.00032,2.0905065,1.246338376,0.455304972
0.00039,2.02146643,1.205091616,0.440125029
0.0005,1.79018214,1.067112168,0.389514779
0.00008,1.7160786,1.022721213,0.373451851
0.00069,1.64069149,0.976862429,0.358022855
0.00037,1.62573542,0.967521906,0.35525464
0.00045,1.62150846,0.964459455,0.354934265
0.00055,1.61728552,0.96117829,0.354812201
0.00007,1.59623804,0.948184576,0.350364332
0.00082,1.49306378,0.886347594,0.327130971
0.00002,1.39742817,0.828846911,0.306325715
0.00008,1.10389688,0.653859131,0.24213422
0.00002,1.01544242,0.60107351,0.222782554
0.00004,0.88690077,0.524646781,0.194618926
0.00003,0.82855586,0.489799706,0.181842312
0.00003,0.75799651,0.447821149,0.166345979
0.00004,0.65221341,0.385113715,0.143159102
0.00005,0.56826552,0.335349383,0.124760955
0.00009,0.53433957,0.315074527,0.117369418
0.00004,0.49784705,0.293387617,0.109344897
0.00021,0.4758169,0.28033164,0.104418621
0.00031,0.45996532,0.270952479,0.100822622
0.00034,0.44497827,0.262107139,0.097401919
0.00051,0.45216665,0.266336286,0.098776718
0.00043,0.46397283,0.273295572,0.101191397
0.00001,0.48679618,0.286718634,0.106169117
0.00025,0.5077497,0.298946666,0.110868571
0.00047,0.53336998,0.31380591,0.116716085
0.00072,0.56255893,0.33056698,0.123535998
0.00001,0.61023113,0.358226785,0.134119251
0.00033,0.64439984,0.377892082,0.141928121
0.00008,0.6879807,0.402909636,0.151726642
0.00005,0.72747685,0.425682738,0.160635574
0.00008,0.83651545,0.489169005,0.184834129
0.00007,0.86376376,0.50477503,0.190995631
0.00002,0.90678756,0.52951468,0.200750048
0.00004,0.963563,0.562300442,0.213507121
0.00005,1.01046094,0.58930277,0.224099314
0.00013,1.0305668,0.600639549,0.228715402
0.00005,1.04524828,0.608706019,0.232244062
0.00008,1.05846202,0.616044139,0.235352554
0.00027,1.06886559,0.62192732,0.23762416
0.00049,1.0878788,0.632963569,0.241597808
0.00054,1.08874184,0.633465714,0.241503605
0.00039,1.0872641,0.632622915,0.240964305
0.00034,1.08296706,0.630042869,0.239872678
0.00028,1.07716276,0.626261895,0.23899278
0.00082,1.06869622,0.620384684,0.238121588
0.0002,1.05533704,0.612349105,0.235425798
0.00015,1.04154777,0.604006051,0.232638281
0.0002,1.02629102,0.59443414,0.229572398
0.00037,0.93427417,0.540542702,0.209185011
0.00008,0.90646684,0.523901512,0.20332348
0.00021,0.83450722,0.48208248,0.18722617
0.00018,0.79817291,0.460819932,0.179164594
0.00006,0.75913116,0.437831817,0.170691467
0.00019,0.70158604,0.404418369,0.157814783
0.00019,0.69758394,0.401887062,0.156974369
0.00004,0.68758578,0.395767636,0.154944777
0.00009,0.63781082,0.366884032,0.143837343
0.00018,0.55018954,0.316269587,0.124142543
0.00019,0.5114943,0.293829616,0.11547186
0.00007,0.36565184,0.209907824,0.082610058
0.00009,0.32011329,0.183642059,0.072376527
0.00018,0.28444371,0.163070557,0.064343404
0.00035,0.2504399,0.143531546,0.056631863
0.00023,0.21318025,0.122170714,0.048184902
0.00008,0.17872692,0.102422784,0.04039188
0.00002,0.1552097,0.088942337,0.035077701
0.00006,0.13320947,0.076320609,0.030116509
0.00026,0.10645999,0.060940872,0.024111398
0.00051,0.04510167,0.025780168,0.010221962
0.00014,0.0367325,0.020982558,0.008329017
0.00016,0.02888387,0.016488443,0.006552345
0.00014,0.02940131,0.016772859,0.006672831
0.0001,0.03093795,0.017637941,0.007025595
0.00011,0.04352494,0.024796568,0.009889515
0.00009,0.05345666,0.030434943,0.01215295
0.0002,0.05385888,0.030643012,0.012247903
0.00014,0.05426823,0.030858215,0.012345415
0.00013,0.05640423,0.032053017,0.012835628
0.00013,0.06843929,0.03886975,0.01557977
0.00013,0.11091903,0.062942889,0.025266403
0.00012,0.12415555,0.070410364,0.028292391
0.00012,0.14707473,0.083356253,0.033527794
0.00006,0.16586993,0.09393492,0.037837643
0.00022,0.18627808,0.105423333,0.042498291
0.0001,0.20674867,0.116930081,0.047190445
0.00017,0.22522114,0.127282918,0.051471673
0.00021,0.24351107,0.137522595,0.055728764
0.00026,0.26892696,0.151768074,0.061637659
0.00025,0.31291566,0.176460167,0.071828355
0.00019,0.35521563,0.20017285,0.081645736
0.00015,0.37491178,0.211120558,0.086203552
0.00028,0.42284342,0.238034411,0.097182532
0.00055,0.44519107,0.250614741,0.102155602
0.00092,0.46692622,0.262840886,0.106851027
0.0005,0.51155715,0.28787872,0.116922221
0.00005,0.55379397,0.311156439,0.126772161
0.00082,0.57371316,0.322131745,0.131103478
0.00006,0.5931446,0.332722948,0.135654875
0.00029,0.61986373,0.347486694,0.141744795
0.001,0.6383176,0.357595006,0.145642122
0.00004,0.68554475,0.383727752,0.156593605
0.00004,0.68665319,0.384053734,0.157006166
0.00017,0.68776045,0.384379643,0.157484283
0.00023,0.6932792,0.387185277,0.158999036
0.00021,0.72037634,0.402045071,0.165450213
0.00022,0.74618033,0.416179733,0.171624411
0.00016,0.76325106,0.425426421,0.175778737
0.00001,0.77892949,0.433779158,0.179597355
0.00071,0.79747005,0.443785412,0.183684893
0.00057,0.82180672,0.457022038,0.189187092
0.00028,0.84653399,0.470442457,0.194935919
0.00019,0.85444019,0.474427758,0.196908207
0.0004,0.8691075,0.482251491,0.200287099
0.00025,0.87547201,0.48546627,0.20182671
0.00021,0.87885902,0.486969515,0.202752343
0.00021,0.88338772,0.489101986,0.203949866
0.0004,0.88313829,0.488693655,0.203901355
0.00023,0.88167808,0.487596158,0.203658879
0.00017,0.8786878,0.485577405,0.20316462
0.00003,0.87388926,0.482562614,0.202348686
0.00005,0.86844986,0.47944647,0.201151972
0.00003,0.84535797,0.466698094,0.1957938
0.00002,0.83592853,0.461475565,0.193612508
0.00002,0.82633396,0.456141957,0.191424825
0.00008,0.81542431,0.449939453,0.189071486
0.00009,0.79997389,0.440854885,0.18597459
0.00054,0.78683573,0.433349255,0.182938966
0.00025,0.77361829,0.425786389,0.180024361
0.00032,0.75917885,0.41761704,0.176755704
0.00026,0.73902833,0.406316201,0.172176503
0.00026,0.70586699,0.387879216,0.16455848
0.00019,0.66376445,0.364494492,0.154910594
0.00026,0.64396755,0.353440712,0.150393268
0.00017,0.63123763,0.346284729,0.147544216
0.00017,0.62940908,0.345100277,0.147239925
0.00011,0.62022584,0.339844917,0.145278024
0.00027,0.55680817,0.304941796,0.13050197
0.00013,0.5070062,0.277530209,0.11893814
0.00012,0.48774408,0.2668545,0.114522807
0.0001,0.46824939,0.256000318,0.110140059
0.00016,0.4419635,0.241495103,0.104115665
0.00019,0.42136776,0.230110484,0.099426565
0.00025,0.36474299,0.199048998,0.086236031
0.00017,0.34331458,0.18724305,0.081301347
0.00009,0.32702664,0.178262497,0.077525151
0.00049,0.31083787,0.169360923,0.073688973
0.0001,0.29591354,0.161148065,0.070214364
0.00012,0.27772987,0.151162513,0.065959479
0.00025,0.26476893,0.144032453,0.062910403
0.00031,0.25203778,0.137082027,0.059867736
0.00037,0.24064821,0.1308787,0.057114309
0.00039,0.2178499,0.11848012,0.051649508
0.00038,0.19306537,0.105004655,0.045722505
0.00054,0.18773537,0.102108284,0.044390651
0.00048,0.17918749,0.09744713,0.04231011
0.00028,0.17616943,0.095760576,0.041593484
0.00011,0.17444275,0.094677845,0.041302147
0.00002,0.17375914,0.094261801,0.041168306
0.00045,0.17759527,0.096206792,0.042239737
0.00015,0.17990157,0.097403523,0.042846475
0.00018,0.1800536,0.097433155,0.042944825
0.00026,0.18020481,0.097446154,0.043070158
0.00022,0.18095636,0.097795974,0.043324356
0.00023,0.19789596,0.106888924,0.047461568
0.0002,0.20486014,0.110586407,0.049214111
0.00016,0.22558778,0.121702927,0.054272865
0.00016,0.23329459,0.125778887,0.056148577
0.00028,0.24509152,0.132046594,0.058983221
0.00043,0.2648722,0.142593094,0.063695826
0.00066,0.27949405,0.150331131,0.06710549
0.00009,0.29478768,0.158452411,0.070814412
0.00018,0.32004777,0.171902816,0.076894569
0.00055,0.36358391,0.195120306,0.087249806
0.00007,0.44078768,0.236386952,0.105839774
0.00016,0.47029025,0.252034315,0.112955282
0.00011,0.53369411,0.285821309,0.12823935
0.00003,0.5676733,0.303826236,0.136509525
0.00007,0.60385959,0.322984565,0.14529487
0.00004,0.68953873,0.368709864,0.166002003
0.00002,0.76289387,0.407881473,0.183708006
0,0.81399259,0.435181422,0.196025336
0.00003,0.86475215,0.462255055,0.208306715
0.0001,0.9165181,0.489592985,0.221094188
0.00051,0.96105998,0.512867266,0.231686142
0.00044,1.13192054,0.603634493,0.272653781
0.00025,1.1760481,0.626807134,0.28324468
0.00021,1.20712076,0.64289365,0.290795427
0.00014,1.20872975,0.643378016,0.291270963
0.00015,1.21033941,0.643861747,0.291746123
0.00016,1.21839425,0.647749358,0.293770118
0.00028,1.25860734,0.668734767,0.303393616
0.00014,1.35833856,0.721318338,0.32752881
0.00014,1.45802603,0.773818992,0.351665052
0.00022,1.54573858,0.819904652,0.372795198
0.00014,1.66238365,0.881357026,0.401485211
0.00021,1.69239059,0.896812413,0.409395852
0.00019,1.74307569,0.923242641,0.422340261
0.00019,1.76375048,0.933716654,0.428007712
0.00012,1.78128127,0.942424427,0.432908477
0.00024,1.80723944,0.955689916,0.439101812
0.00043,1.82133068,0.962043194,0.442497979
0.00008,1.82408886,0.963007125,0.443369167
0.00032,1.82393239,0.96235827,0.443100795
0.00018,1.82157945,0.960608233,0.442541442
0.00019,1.8170604,0.957681292,0.441451937
0.00029,1.78492853,0.940491053,0.433233809
0.00034,1.77182939,0.933450519,0.429484342
0.00038,1.74939284,0.921571693,0.423342244
0.00033,1.72692679,0.909644117,0.417283885
0.00031,1.70171345,0.896271984,0.410660257
0.0001,1.67781126,0.88333823,0.405276201
0.00037,1.65197462,0.868957172,0.400305588
0.00018,1.62416787,0.853964126,0.394166003
0.00025,1.58213218,0.831402987,0.384726324
0.00016,1.51229402,0.794362217,0.368268429
0.00003,1.47171697,0.772663736,0.358683979
0.0005,1.45992454,0.766048717,0.355220732
0.00004,1.35583462,0.711031132,0.33009497
0.00018,1.31140783,0.687389998,0.319228989
0.00027,1.26663597,0.663605446,0.308136074
0.00012,1.16674346,0.610970908,0.283847091
0.00029,1.07735325,0.563540474,0.262148208
0.00021,1.01919688,0.532842403,0.247919597
0.00011,0.97161536,0.507732121,0.236372593
0.00005,0.92499809,0.48306374,0.225172578
0.00021,0.87938338,0.459014437,0.214007501
0.00002,0.73786807,0.384980807,0.179706524
0.00015,0.69599337,0.362989775,0.169726763
0.00023,0.65595934,0.341918421,0.160274259
0.00017,0.609667,0.317666015,0.149169483
0.00014,0.57155518,0.297689192,0.140019708
0,0.53579257,0.278912983,0.131363945
0.00051,0.50256517,0.261507198,0.122983536
0.00029,0.47186831,0.245484711,0.115354449
0.00039,0.43770021,0.227666089,0.106826036
0.00028,0.38995647,0.202803842,0.095061122
0.00028,0.33688939,0.175187298,0.082028191
0.00036,0.32679352,0.169900077,0.079458813
0.00016,0.32463423,0.168707855,0.078923665
0.00009,0.32410106,0.168259939,0.078946899
0.00014,0.32152503,0.166849322,0.078314398
0.00009,0.30644859,0.158949715,0.074664356
0.00001,0.29938602,0.15512466,0.073059236
0.00011,0.29788807,0.154293286,0.072770112
0.00022,0.2975804,0.154053504,0.072823807
0.00018,0.29829543,0.154356376,0.073108927
0.00014,0.30012847,0.155242562,0.073656025
0.00006,0.31162474,0.161114577,0.076503441
0.00036,0.3175323,0.164080222,0.077888705
0.00005,0.32442542,0.167572581,0.079609664
0.00006,0.33243349,0.17161388,0.081623858
0.00017,0.34149065,0.176202555,0.083836086
0.00005,0.35171553,0.181396697,0.086383063
0.00001,0.36306007,0.187154373,0.089233147
0.0002,0.37857715,0.19505352,0.09302414
0.00009,0.3910106,0.201363516,0.096099522
0.00009,0.42343493,0.217956494,0.104088775
0.00009,0.46015588,0.236743946,0.113137205
0.00008,0.4610774,0.237102717,0.113385343
0.00009,0.49076003,0.252243838,0.120705234
0.00007,0.51800333,0.266185197,0.127482236
0.00002,0.54098479,0.277969254,0.1331714
0,0.58838831,0.302324855,0.144847357
0.00003,0.63634073,0.326902586,0.156705103
0.00011,0.660069,0.338868247,0.162778335
0.00016,0.68351851,0.350700733,0.168524601
0.00005,0.70646685,0.362277867,0.174233686
0.0001,0.72893728,0.3736119,0.179779888
0.00007,0.78954032,0.404486657,0.194728827
0.00009,0.8066671,0.41304822,0.198952617
0.00004,0.82632323,0.422858312,0.203869614
0.00008,0.84505778,0.432237816,0.208480105
0.00008,0.86018091,0.439761799,0.212194295
0.00004,0.87460684,0.44685762,0.215785196
0.00006,0.8882196,0.453588533,0.21912583
0.00007,0.90437162,0.461582403,0.223087498
0.00006,0.91614195,0.467329998,0.225955906
0.00003,0.93737227,0.477927332,0.231308705
0.00011,0.95050382,0.484442116,0.234797983
0.00013,0.95448429,0.486272577,0.236058593
0.00013,0.97510051,0.496597153,0.241444427
0.0001,0.98228716,0.499989496,0.243489138
0.00017,0.99176576,0.504504041,0.245593397
0.00009,1.00520132,0.511044504,0.248771948
0.0001,1.01670571,0.516239347,0.251509589
0.00005,1.02170667,0.518493372,0.2526877
0.00004,1.02626074,0.520536281,0.253747462
0.00014,1.03029846,0.522425499,0.254442791
0.0002,1.03469833,0.524485494,0.255056422
0.00015,1.04230742,0.528223792,0.256573833
0.00014,1.0442537,0.529039873,0.256752469
0.00001,1.04530069,0.529210761,0.257032488
0.00003,1.04605322,0.529138497,0.257196774
0.00003,1.04647882,0.529038248,0.257263595
0.00004,1.04642714,0.528755032,0.257385488
0.00013,1.04593086,0.528282337,0.257616989
0.00012,1.04515698,0.5276697,0.257779687
0.00004,1.04402167,0.526874992,0.257648018
0.00023,1.03980121,0.524252754,0.256129338
0.00001,1.03940116,0.523712116,0.256106298
0.00003,1.03877048,0.523018489,0.255942802
0.00007,1.02892538,0.517735175,0.253475138
0.00005,1.02256081,0.51418093,0.251870634
0.00003,1.01262703,0.50887375,0.249471532
0.00001,0.99035854,0.497395649,0.24403458
0.00012,0.96304813,0.482965206,0.237318663
0.00002,0.94595667,0.474123464,0.23318836
0.00001,0.9298848,0.465779386,0.229308848
0.00005,0.9129668,0.456944237,0.225212259
0.00005,0.89513826,0.44773707,0.22086757
0.00005,0.82978664,0.414782121,0.204799668
0.00009,0.80743726,0.403460743,0.199535393
0.00003,0.78444481,0.391908788,0.193959082
0.00002,0.76077156,0.380061238,0.188140761
0.00001,0.72912433,0.36423321,0.180345323
0.00005,0.70463258,0.351908679,0.174442212
0.00024,0.67975964,0.339144994,0.168925255
0.00013,0.64859966,0.323306063,0.16117028
0.00001,0.63062744,0.314160159,0.156838445
0.00001,0.62986586,0.313593658,0.156785183
0.00007,0.57842563,0.287774922,0.144054551
0.00002,0.51705814,0.257080896,0.128879324
0.00003,0.40491975,0.20119826,0.101014359
0.00002,0.3369806,0.167341015,0.08413858
0.00001,0.25979626,0.128923307,0.06495712
0.00003,0.11373183,0.056402839,0.028465903
0.00006,0,0,0
0.00002,0,0,0
0.00002,0,0,0
0.00004,0,0,0
0.00009,0.00018879,9.32738E-05,4.75526E-05
0.00006,0.0176179,0.008702825,0.004436298
0.00001,0.02318585,0.011452846,0.005838342
0.00003,0.02888025,0.014264159,0.007274991
0.00011,0.03469562,0.017132304,0.008757351
0.00025,0.04119583,0.020329797,0.010440516
0.00002,0.04132259,0.020381461,0.010483331
0.00015,0.04144935,0.020422597,0.01052107
0.00018,0.04208293,0.020718697,0.010723495
0.00003,0.04523888,0.022260645,0.011537788
0.00008,0.06057111,0.029779589,0.015461233
0.00014,0.07500984,0.036850869,0.019210884
0.00003,0.07852943,0.038561032,0.020124813
0.0001,0.08420454,0.04131595,0.021594098
0.00012,0.08635673,0.042341858,0.022210589
0.00002,0.08801637,0.043136533,0.022652411
0.00014,0.08969088,0.043931564,0.023073521
0.00024,0.0902657,0.044175819,0.023199647
0.00012,0.08994227,0.043999856,0.023102816
0.00013,0.08921521,0.04362445,0.022902468
0.0001,0.08835797,0.043187713,0.022672387
0.00001,0.08722789,0.042624052,0.02239663
0.00021,0.0810396,0.039578957,0.020878366
0.00013,0.07883711,0.038493069,0.020353676
0.00013,0.07516595,0.036690177,0.019447162
0.00011,0.07163853,0.034959884,0.01856576
0.00009,0.06781921,0.03308771,0.017604066
0.00001,0.06780819,0.033064008,0.017621869
0.00017,0.06765783,0.032953064,0.017588787
0.00001,0.06750738,0.032863653,0.017570247
0.00002,0.06675353,0.032476391,0.017391308
0.00006,0.05752279,0.027964198,0.014998856
0.00001,0.04505613,0.021891465,0.011760354
0.00001,0.04048891,0.019661533,0.010578998
0.00004,0.03299201,0.016010922,0.008627796
0.00009,0.02958958,0.014352133,0.007738126
0.00011,0.02580005,0.012509622,0.006744546
0.00012,0.02019614,0.009789036,0.005276875
0.00026,0.01439428,0.00697084,0.003756724
0.00009,0.01319298,0.006386041,0.003443808
0.00007,0.01232366,0.005961037,0.003224965
0.00005,0.01178898,0.005699802,0.003086841
0.00007,0.01166592,0.005639027,0.00305867
0.00007,0.01319439,0.00637635,0.003464654
0.00008,0.01380023,0.006668113,0.003628433
0.00009,0.01385174,0.006692012,0.00364659
0.00006,0.01390357,0.00671581,0.003664521
0.00002,0.01416737,0.006840606,0.003738015
0.00006,0.01557386,0.007516275,0.004111431
0.00029,0.01727951,0.00833255,0.004559511
0.00006,0.01862886,0.008979907,0.004918004
0.00005,0.02001785,0.009645614,0.005289307
0.00007,0.02324444,0.011195936,0.00614475
0.00004,0.0272958,0.013143721,0.007220287
0.00009,0.02832016,0.013634513,0.007489745
0.00014,0.0302848,0.014576044,0.008003962
0.00013,0.03106446,0.014948171,0.008204734
0.00014,0.03179526,0.015296706,0.008392007
0.00012,0.03295004,0.01584918,0.008692128
0.00007,0.03337828,0.016051663,0.008806398
0.00002,0.03397465,0.016332691,0.008979513
0.00003,0.03413716,0.016405859,0.009030206
0.00002,0.03418357,0.016425491,0.009051203
0.00003,0.03415453,0.016409401,0.009053075
0.00006,0.03408403,0.016373854,0.009044895
0.00007,0.03406036,0.016360049,0.009049114
0.00002,0.03396936,0.016314822,0.009032521
0.00011,0.03370029,0.016180475,0.008961691
0.00015,0.03345175,0.016054345,0.008895835
0.00004,0.03336379,0.016007585,0.008877646
0.00006,0.03333556,0.015990169,0.008872969
0.00011,0.03341141,0.016021403,0.008892922
0.00007,0.03360309,0.016108213,0.008947869
0.00006,0.03390238,0.016246534,0.009031529
0.0001,0.0349507,0.016745002,0.009308446
0.00013,0.03781055,0.018110944,0.010063681
0.00013,0.03913109,0.018739888,0.010407669
0.00012,0.04238476,0.02029419,0.011264786
0.00012,0.04432331,0.021217138,0.011774191
0.00006,0.04642605,0.022215093,0.012338035
0.00005,0.05066999,0.024236332,0.013471456
0.00009,0.05300474,0.025344086,0.014093503
0.00006,0.05871316,0.028064243,0.015614027
0.00001,0.06132524,0.029306351,0.016318455
0.00003,0.06187511,0.029564011,0.016478148
0.00005,0.0619739,0.029606784,0.01651917
0.00006,0.06207274,0.029649705,0.016560693
0.00005,0.06924573,0.033071166,0.018491341
0.00004,0.07192138,0.034343571,0.0192219
0.00001,0.07464134,0.035634059,0.019959423
0.00013,0.07669889,0.036600923,0.020504186
0.00012,0.07857002,0.037479442,0.02099772
0.0001,0.08028068,0.038280578,0.021449771
0.0001,0.082153,0.03915997,0.021944204
0.00015,0.08336894,0.039720581,0.022253932
0.0002,0.08439866,0.040193842,0.02250278
0.00021,0.08618264,0.041027464,0.022944842
0.00012,0.08709544,0.04145364,0.023168418
0.0001,0.08699588,0.041395761,0.023131453
0.00012,0.08625569,0.041019856,0.022933421
0.00008,0.08562207,0.040699599,0.022770417
0.00012,0.0847904,0.040289501,0.022543233
0.00009,0.08263762,0.039253654,0.021967066
0.0001,0.08132349,0.038616897,0.021613993
0.00003,0.07781476,0.036945891,0.020694409
0.00004,0.07608216,0.036121226,0.02024873
0.00005,0.07424598,0.035245656,0.019774514
0.00003,0.07181427,0.034087759,0.019141617
0.00015,0.07086419,0.033625235,0.018877833
0.00015,0.07002028,0.033213694,0.018643343
0.00012,0.06695902,0.031754126,0.017823281
0.0001,0.06386817,0.030279786,0.017000779
0.00013,0.06145173,0.029127431,0.016353203
0.00011,0.05907461,0.027994238,0.015716639
0.00017,0.05680239,0.026911263,0.015100246
0.00017,0.05461557,0.025869236,0.014505939
0.00018,0.05256649,0.024893033,0.013948105
0.00019,0.05063829,0.023974385,0.013423194
0.00014,0.04702932,0.022260699,0.012461696
0.00015,0.04303142,0.020362868,0.011401581
0.00008,0.0422896,0.020007771,0.011210274
0.00009,0.04105092,0.019418801,0.010884393
0.00016,0.04075153,0.01927208,0.010804723
0.00002,0.04064374,0.019220741,0.010784785
0.0001,0.04100888,0.019393968,0.010898385
0.00011,0.04140098,0.01957903,0.011019459
0.00003,0.04309022,0.02037693,0.011474418
0.00019,0.04390243,0.020754545,0.011687589
0.00018,0.04484922,0.021196523,0.011940118
0.00021,0.04643193,0.021937695,0.012356708
0.00021,0.0467076,0.022060951,0.012425271
0.00019,0.04716936,0.022271991,0.012547441
0.00021,0.04890284,0.023084155,0.012998857
0.00025,0.05094452,0.024040288,0.013529461
0.00025,0.05259246,0.024811007,0.013952759
0.00025,0.05430807,0.025613327,0.0143929
0.00025,0.05612626,0.026463444,0.01486104
0.00017,0.05848684,0.027569923,0.015482134
0,0.06041326,0.028469916,0.0160137
0.00002,0.06239896,0.029400247,0.016549998
0.00008,0.06732436,0.031713558,0.017880211
0.00009,0.07500199,0.035327808,0.019934143
0.00004,0.07741394,0.036457673,0.020591928
0.00028,0.08246371,0.038816495,0.021920544
0.00038,0.08596925,0.040442586,0.022830456
0.00008,0.08860309,0.041667971,0.023533366
0.00012,0.09402974,0.044203197,0.024975374
0.00027,0.09769531,0.045900191,0.025934106
0.00016,0.10290508,0.048328591,0.027312711
0.00015,0.10624884,0.049875944,0.028195682
0.00024,0.10916206,0.051224467,0.028947114
0.00032,0.1120577,0.052558973,0.029680422
0.00023,0.11498325,0.053914979,0.030429637
0.00021,0.11916194,0.055854381,0.031515657
0.00017,0.11927236,0.055867511,0.03154317
0.00003,0.11982405,0.056102909,0.031698413
0.00005,0.12255945,0.057366133,0.032441147
0.00018,0.12698932,0.05941749,0.033653319
0.00032,0.12885544,0.060260704,0.034215433
0.00004,0.13108965,0.061298531,0.034819839
0.00007,0.13395826,0.062622263,0.035599358
0.00021,0.13562647,0.063358187,0.036023941
0.00038,0.13909494,0.064874417,0.036915141
0.00022,0.14300649,0.066647994,0.037931459
0.00022,0.14396288,0.067042593,0.038162179
0.00022,0.14526444,0.067622117,0.038474773
0.00027,0.14584602,0.067869395,0.038593152
0.00038,0.14618175,0.067991345,0.038627085
0.00029,0.14639899,0.068057399,0.0386461
0.00014,0.1463177,0.067971897,0.038615309
0.00013,0.14567251,0.067625322,0.038437808
0.00014,0.14503854,0.067290847,0.038258191
0.00015,0.14449232,0.067001282,0.038102334
0.00004,0.14383344,0.066662991,0.03794133
0.00017,0.14265823,0.066101107,0.037658622
0.00017,0.13895583,0.064368519,0.036707367
0.00009,0.13749086,0.063670862,0.036336936
0.00031,0.13588177,0.062879879,0.035881824
0.00026,0.13418926,0.062055602,0.035412065
0.00016,0.13236017,0.061180475,0.034916243
0.00018,0.13045574,0.060274555,0.034402303
0.0001,0.12842683,0.059306158,0.033862711
0.00031,0.12749599,0.058850677,0.033591522
0.0003,0.12743525,0.058801863,0.033549781
0.00074,0.12706907,0.058593733,0.03338989
0.00036,0.11699374,0.053925875,0.030717526
0.00003,0.11465449,0.052823318,0.030115934
0.00013,0.10919657,0.050290468,0.02867845
0.00029,0.10648704,0.049018572,0.027952504
0.00023,0.1038816,0.047806696,0.027292878
0.00034,0.09915693,0.045622198,0.026080023
0.00019,0.09707341,0.044660967,0.025547155
0.00019,0.09302451,0.042794017,0.024496095
0.00033,0.0915692,0.042116351,0.024135906
