speed,difference_flex,difference_lateral,sterm_mast,sterm_mast_acc,sterm_mast_L,sterm_mast_L_acc
-0.00018,0.40124,0.058582,0,32.12839564,0.003866834,40.91093892
-0.00024,0.40112,0.058446,0,32.12839564,0.003926566,40.91486548
-0.00012,0.40105,0.058408,0,32.12839564,0.003952044,40.91881753
0.00025,0.40106,0.058646,0,32.12839564,0.003952934,40.92277046
0.00083,0.40115,0.059356,0,32.12839564,0.003953829,40.92672429
0.00022,0.40118,0.05954,0,32.12839564,0.003958373,40.93068266
0.00031,0.40122,0.059797,0,32.12839564,0.003982767,40.93466543
0.00092,0.40132,0.060527,0,32.12839564,0.004115711,40.93878114
0.00018,0.40133,0.060685,0,32.12839564,0.004400042,40.94318118
7E-05,0.40127,0.060823,0,32.12839564,0.004504125,40.94768531
1E-05,0.40117,0.061024,0,32.12839564,0.00474,40.95242552
5E-05,0.40114,0.061153,0,32.12839564,0.00487,40.95729722
-1E-05,0.40109,0.061274,0,32.12839564,0.00501,40.96230739
0.00019,0.40109,0.061513,0,32.12839564,0.00519,40.96749695
0.0001,0.40107,0.061694,0,32.12839564,0.005327387,40.97282434
0.00019,0.40104,0.062068,0,32.12839564,0.005673202,40.97849754
0.0001,0.40102,0.062261,0,32.12839564,0.005885885,40.98438343
6E-05,0.40101,0.062432,0,32.12839564,0.00607926,40.99046269
0.0001,0.401,0.062611,0,32.12839564,0.00626,40.99671796
-2E-05,0.40098,0.062692,0,32.12839564,0.006649118,41.00336708
-6E-05,0.40096,0.062754,0,32.12839564,0.00681,41.01017876
-8E-05,0.40094,0.062777,0,32.12839564,0.00694,41.01712104
-0.00011,0.40092,0.062782,0,32.12839564,0.00718,41.02430136
-0.00015,0.40089,0.062776,0,32.12839564,0.007323599,41.03162496
-0.00012,0.40087,0.062773,0,32.12839564,0.007421053,41.03904601
-0.00011,0.40086,0.062783,0,32.12839564,0.007510271,41.04655628
-4E-05,0.40083,0.062854,0,32.12839564,0.007616746,41.05417303
0.00035,0.40085,0.063226,0,32.12839564,0.0077,41.06186867
0.00015,0.40086,0.06341,0,32.12839564,0.007769483,41.06963815
0.00023,0.40087,0.063643,0,32.12839564,0.007833596,41.07747175
0.00027,0.4009,0.063878,0,32.12839564,0.007892451,41.0853642
0.00028,0.40092,0.064116,0,32.12839564,0.007941544,41.09330574
0.00021,0.40093,0.06433,0,32.12839564,0.007985483,41.10129123
8E-05,0.40092,0.064541,0,32.12839564,0.008019396,41.10931062
-1E-05,0.4009,0.064754,0,32.12839564,0.00802,41.11733129
0.00024,0.40091,0.06507,0,32.12839564,0.00803,41.12535767
0.00023,0.40093,0.065393,0,32.12839564,0.00804604,41.13340371
0.00011,0.40093,0.065656,0,32.12839564,0.008085456,41.14148917
0.00013,0.40093,0.065924,0,32.12839564,0.00807168,41.14956085
0.0003,0.40097,0.066368,0,32.12839564,0.008035837,41.15759668
0.00045,0.40103,0.067,0,32.12839564,0.007980752,41.16557744
0.00025,0.40107,0.067439,0,32.12839564,0.007883754,41.17346119
0.00033,0.40112,0.068146,0,32.12839564,0.007656777,41.18111797
-6E-05,0.40112,0.068261,0,32.12839564,0.007514631,41.1886326
-0.0001,0.4011,0.068335,0,32.12839564,0.00667,41.1953018
-0.00012,0.40107,0.06836,0,32.12839564,0.006096304,41.20139811
-0.00015,0.40105,0.068353,0,32.12839564,0.005685665,41.20708377
-0.00016,0.40102,0.068357,0,32.12839564,0.005676132,41.2127599
-0.00012,0.401,0.0684,0,32.12839564,0.005666585,41.21842649
0,0.40101,0.068612,0,32.12839564,0.00537957,41.22380606
0.00049,0.40112,0.069454,0,32.12839564,0.005072171,41.22887823
0.00041,0.40122,0.070226,0,32.12839564,0.00449587,41.2333741
0.00026,0.40129,0.070816,0,32.12839564,0.00423734,41.23761144
0.00025,0.40135,0.071397,0,32.12839564,0.003986165,41.2415976
0.00024,0.40141,0.071996,0,32.12839564,0.003771097,41.2453687
0.00024,0.40147,0.072585,0,32.12839564,0.003568398,41.2489371
0.00017,0.40151,0.073104,0,32.12839564,0.003373711,41.25231081
0.00013,0.40153,0.073619,0,32.12839564,0.003190625,41.25550144
0.00018,0.40156,0.074126,0,32.12839564,0.003015082,41.25851652
0.00032,0.40161,0.074833,0,32.12839564,0.002850173,41.26136669
0.00017,0.40162,0.075101,0.00000594,32.12840158,0.002692099,41.26405879
0.00018,0.40164,0.07537,0.00021671,32.12861829,0.002543604,41.26660239
5E-05,0.40165,0.075459,0.000764431,32.12938272,0.002138322,41.26874072
-3E-05,0.40164,0.075504,0.000792725,32.13017544,0.00212,41.27085739
-0.00035,0.40159,0.075488,0.000809255,32.1309847,0.0021,41.27296137
-0.0002,0.40156,0.075493,0.000849676,32.13183437,0.002072805,41.27503417
-0.00016,0.40154,0.075537,0.00101427,32.13284864,0.001937712,41.27697188
-8E-05,0.40152,0.075813,0.001098027,32.13394667,0.001850493,41.27882238
0.00044,0.40152,0.076674,0.001135142,32.13508181,0.00179,41.28060959
0.00079,0.40148,0.078174,0.001123723,32.13620554,0.0017136,41.28232319
-8E-05,0.40144,0.078408,0.001084786,32.13729032,0.001679869,41.28400306
3E-05,0.40139,0.078725,0.000852755,32.13814308,0.00158,41.28558686
0.00011,0.40135,0.079122,0.000727881,32.13887096,0.00153,41.28711567
-3E-05,0.40131,0.079348,0.000561537,32.13943249,0.00141516,41.28853083
-5E-05,0.40126,0.079583,0.000519039,32.13995153,0.00137,41.28989831
-0.00013,0.40122,0.079801,0.000486186,32.14043772,0.00132,41.29122088
-6E-05,0.40117,0.080024,0.000484697,32.14092242,0.001320066,41.29254094
-6E-05,0.40112,0.080246,0.000480993,32.14140341,0.00131,41.2938548
-7E-05,0.40107,0.080458,0.00046397,32.14186738,0.00128,41.29513726
-0.00019,0.40101,0.080642,0.000444744,32.14231212,0.00122,41.29635357
-0.00013,0.40097,0.080821,0.00045369,32.14276581,0.001109661,41.29746323
-0.00023,0.40092,0.080899,0.000483056,32.14324887,0.00102843,41.29849166
-0.00029,0.40087,0.080917,0.000525761,32.14377463,0.000948087,41.29943975
-0.00042,0.40082,0.080886,0.00060002,32.14437465,0.000840837,41.30028058
-0.00035,0.40077,0.080871,0.00068793,32.14506258,0.000739943,41.30102053
-0.00031,0.40072,0.080895,0.000762949,32.14582553,0.000669452,41.30168998
0.00024,0.4007,0.081208,0.000806651,32.14663218,0.000633135,41.30232311
0.0003,0.40068,0.081507,0.000849221,32.1474814,0.000604338,41.30292745
0.00021,0.40068,0.081716,0.000906256,32.14838766,0.000576222,41.30350367
0.00016,0.40066,0.08192,0.000986047,32.1493737,0.000605931,41.3041096
-7E-05,0.40062,0.082104,0.000987696,32.1503614,0.00063139,41.30474099
-0.00042,0.40053,0.082251,0.000987729,32.15134913,0.000634,41.30537508
-0.00032,0.40045,0.082408,0.000987841,32.15233697,0.000640762,41.30601584
-0.0002,0.40038,0.082567,0.000988516,32.15332549,0.000673617,41.30668946
-0.00019,0.40032,0.082737,0.000986604,32.15431209,0.000758662,41.30744812
-0.00018,0.40026,0.082907,0.000982181,32.15529427,0.000817892,41.30826601
-0.00037,0.40012,0.083247,0.000971364,32.15626564,0.000898866,41.30916488
-0.00017,0.40006,0.083418,0.000967162,32.1572328,0.000926206,41.31009108
-0.00013,0.4,0.083593,0.000949841,32.15818264,0.001072449,41.31116353
-0.00013,0.39994,0.083769,0.000950572,32.15913321,0.00109528,41.31225881
-0.00012,0.39987,0.083945,0.000955553,32.16008876,0.001108323,41.31336713
-0.00021,0.39979,0.084114,0.000956375,32.16104514,0.001110807,41.31447794
-0.0001,0.39972,0.084292,0.000944883,32.16199002,0.0011308,41.31560874
-0.0001,0.39966,0.084471,0.0008568,32.16284682,0.001202904,41.31681164
-9E-05,0.39959,0.08465,0.000795995,32.16364282,0.001247299,41.31805894
-0.00017,0.39952,0.084823,0.000729852,32.16437267,0.00129,41.31935212
-6E-05,0.39945,0.085016,0.00063941,32.16501208,0.001354212,41.32070633
-4E-05,0.39939,0.0852,0.000595199,32.16560728,0.00138,41.32209103
-4E-05,0.39932,0.085395,0.000550483,32.16615776,0.00141,41.32350532
-0.00014,0.3993,0.085392,0.000480264,32.16663803,0.00146,41.32496622
-7E-05,0.39928,0.085397,0.000430041,32.16706807,0.00149324,41.32645946
4E-05,0.39927,0.085454,0.000385519,32.16745359,0.00152,41.3279822
0.0004,0.39924,0.085753,0.000342233,32.16779582,0.00155,41.32953223
0.00023,0.39922,0.085932,0.000319147,32.16811497,0.001565284,41.33109752
0.00024,0.39919,0.08613,0.000318003,32.16843297,0.001566022,41.33266354
0.00029,0.39912,0.086465,0.000316861,32.16874983,0.001566756,41.3342303
-0.00016,0.39904,0.086605,0.0000523,32.16880211,0.001690742,41.33592104
-0.00029,0.39894,0.086746,0,32.16880211,0.001776458,41.3376975
2E-05,0.39884,0.087008,0,32.16880211,0.001930951,41.33962845
9E-05,0.39876,0.087237,0,32.16880211,0.00201,41.3416381
9E-05,0.39868,0.087476,0,32.16880211,0.00209,41.34372343
3E-05,0.39861,0.087665,0,32.16880211,0.00216,41.34588007
4E-05,0.39853,0.087853,0,32.16880211,0.00222,41.3481015
0.00023,0.39834,0.088317,0,32.16880211,0.00233,41.35043
0.0001,0.39826,0.088532,0,32.16880211,0.002369456,41.35279946
0.00011,0.39817,0.088746,0,32.16880211,0.002415792,41.35521525
5E-05,0.39807,0.088951,0,32.16880211,0.002440375,41.35765563
6E-05,0.39795,0.089152,0,32.16880211,0.00239,41.36004912
7E-05,0.39784,0.089351,0,32.16880211,0.00235,41.36240394
8E-05,0.39772,0.089546,0,32.16880211,0.00232,41.36472874
0.00016,0.3976,0.089787,0,32.16880211,0.00226,41.36698504
7E-05,0.39748,0.089963,0,32.16880211,0.002228712,41.36921375
8E-05,0.39735,0.090145,0,32.16880211,0.00221,41.37141966
9E-05,0.39722,0.090311,0,32.16880211,0.00219,41.37361341
-5E-05,0.39716,0.090337,0,32.16880211,0.00219,41.37580137
-7E-05,0.39713,0.090339,0,32.16880211,0.00219,41.37799308
-6E-05,0.3971,0.090319,0,32.16880211,0.0022,41.38019133
-2E-05,0.39708,0.090324,0,32.16880211,0.0022,41.38239066
4E-05,0.39708,0.090352,0,32.16880211,0.0022,41.38459107
0.00021,0.39706,0.090479,0,32.16880211,0.00221,41.38679713
0.00082,0.39695,0.091018,0,32.16880211,0.00224928,41.38904641
0.00013,0.39684,0.091168,0,32.16880211,0.002308009,41.39135442
-0.00017,0.39658,0.091238,0,32.16880211,0.002336911,41.39369133
0.00055,0.39636,0.091667,0,32.16880211,0.002476258,41.39616759
5E-05,0.39622,0.091768,0,32.16880211,0.00250916,41.39867675
0.00038,0.39604,0.092064,0,32.16880211,0.0026,41.40127566
0.00016,0.39591,0.092203,0,32.16880211,0.002633917,41.40390957
0.00014,0.39578,0.092339,0,32.16880211,0.00266404,41.40657361
0.00024,0.39562,0.092544,0,32.16880211,0.002693152,41.40926676
8E-05,0.39546,0.092639,0,32.16880211,0.002699627,41.41196639
0.00015,0.39533,0.092767,0,32.16880211,0.0027,41.41466624
0.00025,0.39519,0.092955,0,32.16880211,0.002700069,41.41736631
7E-05,0.39505,0.093046,0,32.16880211,0.002701175,41.42006748
0.00013,0.39491,0.093166,0,32.16880211,0.00272,41.42278748
0.00013,0.39477,0.093276,0,32.16880211,0.002565448,41.42535293
0.00019,0.39463,0.093437,0,32.16880211,0.002082039,41.42743497
9E-05,0.39449,0.09354,0,32.16880211,0.001847325,41.42928229
0.0001,0.39437,0.093635,0,32.16880211,0.00152,41.43080258
9E-05,0.39424,0.093741,0,32.16880211,0.000994167,41.43179675
0.0002,0.39409,0.093911,0,32.16880211,0.000559,41.43235532
0.00017,0.39402,0.09405,0.0000285,32.16883066,0.000165025,41.43252035
7E-05,0.39399,0.094106,0.000032,32.16886262,0.000160431,41.43268078
2E-05,0.39397,0.094119,0.0000354,32.16889801,0.000156,41.43283661
-1E-05,0.39397,0.094116,0.0000525,32.16895053,0.000133,41.43296949
1E-05,0.39396,0.094123,0.00013903,32.16908956,0.0000183,41.43298782
-1E-05,0.39395,0.094129,0.000543507,32.16963306,0,41.43298782
1E-05,0.39386,0.094171,0.000778706,32.17041177,0,41.43298782
0.00019,0.39371,0.094359,0.001020394,32.17143216,0,41.43298782
-7E-05,0.39344,0.094444,0.001460913,32.17289308,0,41.43298782
-0.00011,0.39326,0.094488,0.001769941,32.17466302,0,41.43298782
-0.0001,0.39308,0.094541,0.002065629,32.17672865,0,41.43298782
-0.00033,0.39261,0.094663,0.002823656,32.1795523,0,41.43298782
-0.00015,0.39243,0.094735,0.00299028,32.18254258,0,41.43298782
-0.00014,0.39224,0.094817,0.003282498,32.18582508,0,41.43298782
0,0.39208,0.094972,0.00339141,32.18921649,0,41.43298782
-8E-05,0.39193,0.095084,0.003449803,32.19266629,0,41.43298782
8E-05,0.39185,0.095227,0.003482078,32.19614837,0,41.43298782
0.00014,0.3918,0.095383,0.003485994,32.19963437,0,41.43298782
0.00026,0.39177,0.095596,0.003485653,32.20312002,0,41.43298782
0.00022,0.39174,0.095775,0.003485298,32.20660532,0,41.43298782
0.00023,0.39173,0.095953,0.003483317,32.21008863,0,41.43298782
0.00018,0.3917,0.096127,0.003244476,32.21333311,0,41.43298782
9E-05,0.39161,0.096325,0.003109761,32.21644287,0,41.43298782
-0.00011,0.39147,0.096474,0.00298435,32.21942722,0,41.43298782
-0.0002,0.3913,0.096632,0.002972281,32.2223995,0,41.43298782
-2E-05,0.39121,0.096804,0.002977974,32.22537748,0,41.43298782
-3E-05,0.39112,0.096989,0.003041243,32.22841872,0,41.43298782
-8E-05,0.391,0.097237,0.003098601,32.23151732,0,41.43298782
9E-05,0.39094,0.097492,0.003173204,32.23469052,0,41.43298782
8E-05,0.3909,0.097758,0.003223852,32.23791438,0,41.43298782
-0.00022,0.39081,0.097858,0.003225186,32.24113956,0,41.43298782
-0.00018,0.39074,0.097906,0.00322652,32.24436608,0,41.43298782
-0.00022,0.39067,0.097915,0.003233203,32.24759928,0,41.43298782
-0.00024,0.39059,0.097914,0.003266965,32.25086625,0,41.43298782
-0.00024,0.39052,0.097904,0.003359571,32.25422582,0,41.43298782
-8E-05,0.3905,0.09793,0.003489854,32.25771567,0,41.43298782
6E-05,0.39049,0.098077,0.003689856,32.26140553,0,41.43298782
0.00047,0.39054,0.098595,0.003769943,32.26517547,0,41.43298782
0.00029,0.39058,0.098894,0.003879648,32.26905512,0,41.43298782
0.0005,0.39065,0.099522,0.004680384,32.2737355,0,41.43298782
2E-05,0.39064,0.09989,0.004843819,32.27857932,0,41.43298782
-0.00014,0.39058,0.100147,0.005115054,32.28369438,0,41.43298782
-2E-05,0.39056,0.100419,0.005252697,32.28894707,0,41.43298782
7E-05,0.39056,0.10078,0.005404471,32.29435155,0,41.43298782
-6E-05,0.39053,0.101098,0.005407684,32.29975923,0,41.43298782
3E-05,0.39053,0.10141,0.005410894,32.30517012,0,41.43298782
2E-05,0.39052,0.101721,0.005426914,32.31059704,0,41.43298782
-9E-05,0.39049,0.101978,0.005506658,32.3161037,0,41.43298782
-9E-05,0.39046,0.102234,0.005732087,32.32183578,0,41.43298782
-3E-05,0.39044,0.102569,0.006334307,32.32817009,0,41.43298782
1E-05,0.39042,0.102894,0.006658225,32.33482831,0,41.43298782
-6E-05,0.39039,0.103138,0.006940812,32.34176913,0,41.43298782
-0.00019,0.39031,0.103362,0.007001904,32.34877103,0,41.43298782
-0.00033,0.39019,0.103419,0.007035659,32.35580669,0,41.43298782
-0.00012,0.39015,0.103455,0.007025511,32.3628322,0,41.43298782
-0.0001,0.39011,0.103455,0.006986918,32.36981912,0,41.43298782
-7E-05,0.39008,0.103458,0.006926202,32.37674532,0,41.43298782
2E-05,0.39009,0.103506,0.006853131,32.38359845,0,41.43298782
0.00018,0.39013,0.103745,0.006851123,32.39044957,0,41.43298782
0.00013,0.39014,0.103988,0.006849109,32.39729868,0,41.43298782
0.00013,0.39012,0.10457,0.006838957,32.40413764,0,41.43298782
-0.0001,0.39,0.10503,0.006786096,32.41092373,0,41.43298782
-6E-05,0.3899,0.10548,0.006542258,32.41746599,0,41.43298782
-6E-05,0.38978,0.105916,0.006378224,32.42384422,0,41.43298782
0.00015,0.38968,0.10662,0.006206869,32.43005108,0,41.43298782
7E-05,0.38959,0.107117,0.006065566,32.43611665,0,41.43298782
7E-05,0.38949,0.107613,0.005929968,32.44204662,0,41.43298782
-0.00019,0.38925,0.108078,0.005571899,32.44761852,0,41.43298782
-0.0003,0.38911,0.108033,0.005508894,32.45312741,0,41.43298782
-0.0004,0.3889,0.107983,0.005440962,32.45856837,0,41.43298782
-0.00015,0.38882,0.107989,0.005456133,32.46402451,0,41.43298782
6E-05,0.38881,0.108123,0.005492188,32.46951669,0,41.43298782
0.00033,0.38885,0.108561,0.005551107,32.4750678,0,41.43298782
0.00022,0.38887,0.108868,0.005604905,32.48067271,0,41.43298782
0.00016,0.38885,0.109166,0.005610635,32.48628334,0,41.43298782
-0.00012,0.38868,0.10949,0.00561643,32.49189977,0,41.43298782
-0.00028,0.38845,0.109696,0.00564638,32.49754615,0,41.43298782
-2E-05,0.38837,0.109929,0.006251278,32.50379743,0,41.43298782
0,0.38826,0.110228,0.006518588,32.51031602,0,41.43298782
-0.00018,0.3881,0.11042,0.006824713,32.51714073,0,41.43298782
-7E-05,0.388,0.110625,0.00690235,32.52404308,0,41.43298782
-2E-05,0.3879,0.110891,0.006967869,32.53101095,0,41.43298782
-6E-05,0.3878,0.1111,0.007065111,32.53807606,0,41.43298782
-0.00013,0.38767,0.111306,0.007096721,32.54517278,0,41.43298782
-3E-05,0.38759,0.111521,0.007116412,32.55228919,0,41.43298782
-3E-05,0.38751,0.111738,0.007123477,32.55941267,0,41.43298782
-0.0001,0.38741,0.111952,0.00712365,32.56653632,0,41.43298782
-5E-05,0.38735,0.112056,0.007123819,32.57366014,0,41.43298782
-3E-05,0.38734,0.112074,0.007124605,32.58078474,0,41.43298782
-2E-05,0.38733,0.112074,0.007127523,32.58791227,0,41.43298782
1E-05,0.38733,0.112083,0.00714162,32.59505389,0,41.43298782
2E-05,0.38734,0.112123,0.007168255,32.60222214,0,41.43298782
0.00012,0.38732,0.112311,0.007204645,32.60942679,0,41.43298782
0.00022,0.38726,0.112774,0.00725449,32.61668128,0,41.43298782
-9E-05,0.38718,0.112917,0.007319921,32.6240012,0,41.43298782
-6E-05,0.38702,0.113442,0.007593917,32.63159512,0,41.43298782
-8E-05,0.38695,0.113616,0.007708659,32.63930377,0,41.43298782
-4E-05,0.38686,0.113829,0.007961653,32.64726543,0,41.43298782
0,0.38679,0.114081,0.008096943,32.65536237,0,41.43298782
-0.00014,0.38669,0.114279,0.008237464,32.66359983,0,41.43298782
-0.00011,0.38659,0.114465,0.00837996,32.67197979,0,41.43298782
1E-05,0.38654,0.114665,0.008524756,32.68050455,0,41.43298782
8E-05,0.38648,0.114934,0.008557235,32.68906178,0,41.43298782
-6E-05,0.38638,0.115145,0.008559427,32.69762121,0,41.43298782
-0.0001,0.38628,0.11535,0.008561618,32.70618283,0,41.43298782
-3E-05,0.3862,0.115557,0.008922994,32.71510582,0,41.43298782
2E-05,0.38611,0.115831,0.009003038,32.72410886,0,41.43298782
0.00021,0.3861,0.116125,0.008797099,32.73290596,0,41.43298782
0.0001,0.3861,0.116263,0.008649518,32.74155548,0,41.43298782
6E-05,0.3861,0.116343,0.008466949,32.75002243,0,41.43298782
3E-05,0.3861,0.116362,0.008044902,32.75806733,0,41.43298782
-2E-05,0.38609,0.116379,0.007817605,32.76588494,0,41.43298782
-0.00013,0.38604,0.116373,0.00757321,32.77345815,0,41.43298782
-0.00034,0.38589,0.11637,0.007236829,32.78069497,0,41.43298782
-0.0001,0.38577,0.116592,0.007159267,32.78785424,0,41.43298782
0.00017,0.38569,0.117047,0.007152712,32.79500695,0,41.43298782
0.00012,0.38561,0.11743,0.007146154,32.80215311,0,41.43298782
3E-05,0.3855,0.117808,0.007113294,32.8092664,0,41.43298782
7E-05,0.3854,0.1182,0.006946942,32.81621334,0,41.43298782
5E-05,0.3853,0.118591,0.00643743,32.82265077,0,41.43298782
7E-05,0.3852,0.118987,0.006150105,32.82880088,0,41.43298782
7E-05,0.38511,0.119383,0.00581595,32.83461683,0,41.43298782
7E-05,0.38503,0.119789,0.005569291,32.84018612,0,41.43298782
0.00016,0.38481,0.120754,0.004819406,32.84500552,0,41.43298782
-0.00012,0.38472,0.120903,0.004634872,32.8496404,0,41.43298782
-0.00022,0.38463,0.120923,0.00420236,32.85384276,0.000145572,41.4331334
-0.00014,0.38458,0.12092,0.003985282,32.85782804,0.000439634,41.43357303
-2E-05,0.38457,0.120926,0.003771476,32.86159951,0.000734435,41.43430746
-1E-05,0.38456,0.120934,0.003557892,32.86515741,0.00103,41.43534235
4E-05,0.38456,0.120983,0.003414031,32.86857144,0.00124,41.43658084
0.00012,0.38455,0.121237,0.003410437,32.87198187,0.00124,41.43782445
0.00012,0.38448,0.121709,0.003406845,32.87538872,0.001248722,41.43907317
-0.00038,0.38423,0.122126,0.003388947,32.87877767,0.001274198,41.44034737
-7E-05,0.38413,0.12244,0.002698089,32.88147575,0.002250606,41.44259797
-1E-04,0.38401,0.122753,0.002586698,32.88406245,0.00243,41.44503046
-6E-05,0.38391,0.123074,0.002455819,32.88651827,0.002661157,41.44769162
-6E-05,0.38382,0.123386,0.002409118,32.88892739,0.00274,41.45043098
-5E-05,0.38371,0.123699,0.002362173,32.89128956,0.00282,41.45325083
-7E-05,0.38361,0.124012,0.002324765,32.89361433,0.00288,41.45613156
-7E-05,0.38351,0.124316,0.002321978,32.89593631,0.00289,41.45901684
-0.0001,0.38341,0.124549,0.002307831,32.89824414,0.00291,41.46192499
-0.00018,0.38328,0.124767,0.002228117,32.90047225,0.003028515,41.46495351
-8E-05,0.3832,0.124993,0.00215422,32.90262647,0.003134349,41.46808786
-8E-05,0.3831,0.125219,0.002075291,32.90470177,0.00324,41.47132854
-0.00027,0.38298,0.125313,0.002000882,32.90670265,0.00334,41.47467019
-0.00023,0.38288,0.125351,0.001932779,32.90863543,0.003430991,41.47810118
-2E-05,0.38287,0.125387,0.001878134,32.91051356,0.003504931,41.48160611
-1E-05,0.38286,0.125395,0.001829155,32.91234272,0.00357,41.48517799
-2E-05,0.38285,0.125393,0.001812449,32.91415516,0.0036,41.48877992
-6E-05,0.38283,0.125433,0.001814895,32.91597006,0.00361,41.49238749
-0.00032,0.38266,0.12558,0.001840723,32.91781078,0.00359,41.49597688
-8E-05,0.38247,0.126075,0.001910519,32.9197213,0.003525456,41.49950234
-0.00036,0.3823,0.126228,0.001911725,32.92163303,0.00352,41.50302668
-8E-05,0.3822,0.126428,0.001949477,32.9235825,0.003488786,41.50651547
-8E-05,0.3821,0.12669,0.00206861,32.92565111,0.00337,41.50988717
-0.00027,0.38194,0.126853,0.002127033,32.92777814,0.00331,41.51320197
-6E-05,0.38187,0.127055,0.002181384,32.92995953,0.003269392,41.51647136
-8E-05,0.38178,0.127242,0.002251433,32.93221096,0.00322,41.51969629
-0.00024,0.38163,0.127511,0.002312887,32.93452385,0.0032,41.5228991
-6E-05,0.38156,0.127749,0.002375708,32.93689956,0.003191871,41.52609098
-6E-05,0.38149,0.127988,0.002445689,32.93934525,0.00319,41.52928176
-0.0002,0.38139,0.128211,0.002614774,32.94196002,0.00321,41.53249122
-4E-05,0.38132,0.128518,0.002751072,32.94471109,0.003265231,41.53575645
-5E-05,0.38126,0.128827,0.002769322,32.94748041,0.00353,41.53928364
9E-05,0.38126,0.129163,0.002732262,32.95021268,0.00362,41.54290495
2E-05,0.38126,0.129249,0.002689868,32.95290254,0.00372,41.54662434
1E-05,0.38126,0.129296,0.002589609,32.95549215,0.00393,41.55055786
0,0.38126,0.129305,0.002588409,32.95808056,0.00394,41.55449386
-1E-05,0.38126,0.129324,0.002586497,32.96066706,0.00394,41.55843383
1E-05,0.38126,0.12939,0.002584613,32.96325167,0.00394,41.56237776
2E-05,0.38124,0.12971,0.002575805,32.96582748,0.00396,41.56634117
-0.00039,0.38112,0.129987,0.00255209,32.96837957,0.00405,41.57038901
3E-05,0.38113,0.130538,0.00255835,32.97093792,0.004113684,41.5745027
5E-05,0.38115,0.131024,0.002580026,32.97351794,0.00416,41.57865949
5E-05,0.38118,0.131522,0.002608472,32.97612641,0.00418,41.5828379
1E-05,0.3812,0.131952,0.00263811,32.97876452,0.00419,41.58702376
7E-05,0.38125,0.132385,0.002677423,32.98144195,0.00418,41.59120176
0.00012,0.3813,0.13291,0.002715541,32.98415749,0.00415,41.59535379
8E-05,0.38135,0.133443,0.002755704,32.98691319,0.004110489,41.59946428
-0.00026,0.38129,0.133761,0.002782104,32.9896953,0.00407,41.60353528
-0.00014,0.38126,0.133791,0.002784583,32.99247988,0.004067079,41.60760236
-0.00016,0.38121,0.133801,0.002795311,32.99527519,0.003987866,41.61159022
-0.00029,0.38114,0.133795,0.002766419,32.99804161,0.003918823,41.61550905
-0.00015,0.38109,0.133865,0.002749453,33.00079106,0.003726764,41.61923581
5E-05,0.38112,0.134255,0.002823787,33.00361485,0.003529129,41.62276494
0.00047,0.38128,0.135267,0.002980749,33.0065956,0.00327,41.62603966
7E-05,0.3813,0.135483,0.00332919,33.00992479,0.002845872,41.62888553
0.00017,0.38135,0.135792,0.003539486,33.01346428,0.00262,41.63150206
0.00037,0.38146,0.136362,0.003544029,33.0170083,0.002611722,41.63411378
0.00022,0.38151,0.136682,0.004342486,33.02135079,0.001828539,41.63594232
0.00021,0.38157,0.137011,0.004769011,33.0261198,0.001468753,41.63741107
0.00027,0.38164,0.137451,0.005018143,33.03113794,0.001295849,41.63870692
0.00015,0.38168,0.137817,0.005022189,33.03616013,0.001293623,41.64000054
-0.00019,0.38161,0.138171,0.005022587,33.04118272,0.00129341,41.64129395
-3E-05,0.38159,0.138326,0.005024807,33.04620753,0.001292243,41.6425862
-0.00011,0.38155,0.138411,0.005029683,33.05123721,0.00129,41.64387686
-0.00029,0.38146,0.138422,0.004987726,33.05622494,0.001337585,41.64521445
-0.0001,0.38143,0.138429,0.004861414,33.06108635,0.001480803,41.64669525
-0.00015,0.38138,0.138435,0.004533493,33.06561984,0.001876949,41.6485722
-0.0002,0.38131,0.138479,0.004342747,33.06996259,0.002113545,41.65068575
0,0.38129,0.138706,0.004105311,33.0740679,0.00241369,41.65309944
0.00044,0.38137,0.139633,0.003776601,33.0778445,0.002832311,41.65593175
2E-05,0.38135,0.140009,0.003581353,33.08142586,0.003084129,41.65901588
0.00014,0.38135,0.140476,0.003578806,33.08500466,0.00309,41.66210327
0.00012,0.38135,0.140953,0.003576262,33.08858092,0.003090647,41.66519391
9E-05,0.38133,0.141361,0.003563582,33.09214451,0.003106872,41.66830078
9E-05,0.38132,0.141769,0.003500014,33.09564452,0.00319,41.67148766
0.00015,0.38127,0.142584,0.002610026,33.09825455,0.00415,41.67563514
1E-04,0.38124,0.142982,0.002430447,33.10068499,0.004381097,41.68001624
3E-05,0.3812,0.143389,0.002078177,33.10276317,0.004989788,41.68500602
3E-05,0.38119,0.143459,0.001962846,33.10472602,0.0053,41.69030133
0,0.38119,0.143469,0.001931538,33.10665755,0.00541,41.69571518
0,0.38119,0.143479,0.001931249,33.1085888,0.005415061,41.70113024
3E-05,0.38119,0.143519,0.001930962,33.11051976,0.005416272,41.70654651
0.0001,0.38119,0.143708,0.001929536,33.1124493,0.00542,41.71196884
0.00028,0.38119,0.144318,0.001922606,33.11437191,0.005452453,41.71742129
-7E-05,0.38112,0.144584,0.00188348,33.11625539,0.005603146,41.72302444
5E-05,0.38108,0.144912,0.00207506,33.11833045,0.00633,41.7293498
3E-05,0.38102,0.145259,0.002529808,33.12086026,0.00608,41.73542708
