ab_speed,difference_flex,difference_lateral,total_power
0.00023,0.12083,0.086488,0
0.00045,0.12091,0.086168,0
7E-05,0.12093,0.085902,0
0.0002,0.12093,0.085674,0
0.00024,0.12091,0.085453,0
0.00025,0.1209,0.085228,0
0.00014,0.12089,0.084987,0
0.00041,0.12096,0.0847,0
0.00041,0.12102,0.084413,0
0.00039,0.12108,0.084126,0
0.00031,0.12113,0.083794,0
0.00024,0.12117,0.083544,0
0.00023,0.1212,0.083294,0
0.00019,0.12123,0.082996,0
0.00021,0.12127,0.082728,0
0.00022,0.1213,0.082459,0
0.0002,0.12132,0.082187,0
0.00021,0.12134,0.081911,0
0.00023,0.12137,0.081663,0
0.00022,0.1214,0.081413,0
0.00018,0.12142,0.081118,0
0.00029,0.12145,0.080947,0
5E-05,0.12146,0.080896,0
4E-05,0.12146,0.080875,0
1E-05,0.12147,0.08086,0
5E-05,0.12146,0.080793,0
0.00025,0.1214,0.080461,0
0.00019,0.12135,0.080185,0
8E-05,0.12133,0.079955,0
0.00021,0.12135,0.079679,0
0.0003,0.12138,0.079388,0
0.00018,0.12139,0.079116,0
0.00016,0.1214,0.078844,0
0.00018,0.12142,0.07861,0
0.00019,0.12143,0.078378,0
0.00014,0.12145,0.078088,0.00179277
0.00015,0.12146,0.077802,0.00395044
0.00011,0.12147,0.0776,0.00719791
0.00011,0.12149,0.077403,0.0083736
0.00013,0.12151,0.077103,0.00991823
8E-05,0.12152,0.076872,0.01187316
7E-05,0.12153,0.076643,0.01256984
8E-05,0.12154,0.076418,0.0130005
0.00012,0.12157,0.076199,0.01343182
4E-05,0.12158,0.075983,0.01343608
3E-05,0.12159,0.075769,0.01344034
0.00011,0.12162,0.075587,0.01356523
7E-05,0.12164,0.075408,0.01410321
7E-05,0.12167,0.075234,0.01425511
3E-05,0.1217,0.074997,0.01484174
5E-05,0.12169,0.074804,0.01501268
8E-05,0.12168,0.074605,0.01518645
9E-05,0.12166,0.074407,0.01567325
7E-05,0.12167,0.074164,0.01587315
0.00015,0.12173,0.074023,0.01608059
1E-05,0.12175,0.073858,0.01643048
0.00012,0.12179,0.073876,0.01643854
0.0002,0.12186,0.07393,0.01644662
1E-04,0.12188,0.073956,0.01669351
7E-05,0.12191,0.073948,0.01708102
8E-05,0.12196,0.0738,0.01725268
2E-05,0.122,0.073636,0.01777828
3E-05,0.12203,0.073477,0.01792461
0,0.12207,0.073262,0.01810531
0,0.12211,0.073052,0.01856023
1E-05,0.12214,0.072887,0.01871654
0,0.12217,0.072725,0.01900168
0,0.12223,0.072479,0.0194358
1E-05,0.12227,0.072249,0.01949222
3E-05,0.1223,0.072004,0.01949883
3E-05,0.12234,0.071766,0.01953854
1E-05,0.1224,0.071557,0.01970167
0,0.12244,0.071339,0.02006107
3E-05,0.1225,0.071047,0.02038966
5E-05,0.12255,0.070695,0.02049476
1E-05,0.12259,0.070434,0.02059494
1E-05,0.12264,0.070179,0.02080734
5E-05,0.12269,0.069768,0.02089443
1E-05,0.12272,0.06959,0.02099123
5E-05,0.12276,0.069536,0.02114984
6E-05,0.12278,0.069549,0.02126203
8E-05,0.12281,0.069596,0.02136826
6E-05,0.12284,0.069628,0.02137852
6E-05,0.12286,0.069608,0.02139891
6E-05,0.12288,0.069305,0.02141857
7E-05,0.12289,0.069003,0.02119006
1E-04,0.12291,0.068392,0.02095597
4E-05,0.12291,0.067908,0.02062732
1E-05,0.12294,0.067466,0.01969567
6E-05,0.12296,0.067312,0.01909177
6E-05,0.12298,0.067096,0.01838438
8E-05,0.123,0.066737,0.01669824
7E-05,0.12301,0.066466,0.01572342
9E-05,0.12301,0.066195,0.01465047
0.00011,0.12302,0.065924,0.01284215
0.00011,0.12303,0.06566,0.01278356
7E-05,0.12305,0.065652,0.0127253
8E-05,0.12309,0.065663,0.01110651
6E-05,0.12312,0.065669,0.00958097
6E-05,0.12315,0.065611,0.00886697
0.00016,0.12315,0.065259,0.00736636
0.00014,0.12317,0.064974,0.00681449
0.00014,0.12318,0.064683,0.0063593
0.00014,0.12319,0.064388,0.00576722
0.00014,0.12319,0.064088,0.00563146
0.00013,0.12322,0.063809,0.00559077
0.00012,0.1232,0.06355,0.005828
0.00012,0.12319,0.0633,0.00610113
0.00017,0.12314,0.062958,0.00611521
0.00014,0.1231,0.062703,0.00620153
0.00015,0.12307,0.062453,0.00657526
0.00015,0.12304,0.062202,0.00691598
0.00017,0.12303,0.061938,0.00761388
4E-05,0.12309,0.061846,0.0080607
0,0.12315,0.061779,0.00846587
2E-05,0.12321,0.061701,0.00930386
0,0.12325,0.061613,0.00973949
0.00011,0.12327,0.061374,0.01019366
0.00028,0.12326,0.060863,0.01125756
0.00017,0.12328,0.060502,0.01174465
0.00019,0.12327,0.060158,0.01205299
0.00014,0.12329,0.059863,0.01207174
0.00013,0.12331,0.059547,0.01211899
0.00018,0.12332,0.059175,0.01237035
0.00017,0.12331,0.058803,0.01382496
0.0002,0.12328,0.058503,0.01601544
0.00026,0.12324,0.058235,0.01756846
0.00027,0.12317,0.057974,0.02020364
0.00012,0.12314,0.057861,0.02144308
0,0.12316,0.057809,0.02246835
0.00015,0.12322,0.057705,0.02454547
0.00017,0.12328,0.057601,0.02520151
0.00013,0.12334,0.057489,0.02522899
3E-05,0.12336,0.057277,0.02538989
0.00039,0.12326,0.056735,0.02599811
0.00013,0.12323,0.056418,0.02686185
7E-05,0.12321,0.056068,0.02888058
0.00014,0.12315,0.055643,0.02951321
0.00011,0.12309,0.055347,0.03007804
1E-04,0.12304,0.055047,0.03119065
1E-04,0.12296,0.054604,0.03172258
1E-05,0.12291,0.054294,0.03202642
2E-05,0.12286,0.053979,0.03204465
0.00032,0.12272,0.053705,0.03209031
0.00026,0.12261,0.05348,0.03232081
0.00021,0.1225,0.053228,0.03360197
0.00027,0.12253,0.05303,0.03388208
0.00019,0.12256,0.052937,0.0340219
0.00019,0.12259,0.052845,0.03371469
0.00037,0.12263,0.052633,0.03331617
9E-05,0.12257,0.052315,0.03272614
9E-05,0.12251,0.051995,0.03111572
0.00024,0.12231,0.051456,0.03088475
4E-05,0.1222,0.051065,0.0308668
1E-05,0.12209,0.050711,0.03075797
0.00011,0.12203,0.050353,0.0302879
5E-05,0.12196,0.05002,0.02810556
0,0.12186,0.049642,0.02676616
0.00029,0.12174,0.049398,0.02579369
0.0003,0.12161,0.049164,0.02525001
0.00032,0.12148,0.048933,0.0252393
0.00026,0.12137,0.048688,0.02555197
9E-05,0.12127,0.048305,0.02611098
0.00021,0.12123,0.04784,0.02635157
0.00011,0.12123,0.047652,0.02635775
0.00025,0.12125,0.047484,0.02638923
0.00053,0.12134,0.047274,0.02761725
0.00027,0.12139,0.047187,0.02922846
0.00037,0.12146,0.047097,0.03325659
0.00057,0.12158,0.046972,0.03935398
0.00028,0.12164,0.046877,0.04081358
8E-05,0.12164,0.046655,0.04220174
9E-05,0.12164,0.046365,0.04318188
0.0004,0.12153,0.045994,0.04318149
0.00073,0.12137,0.04553,0.04318008
0.00057,0.12125,0.045223,0.04317146
0.0006,0.12112,0.044923,0.04313119
0.00076,0.12098,0.044553,0.04287842
0.00045,0.12089,0.044308,0.04098649
0.0002,0.12088,0.044037,0.03896348
0.00041,0.12083,0.043676,0.03697351
0.00041,0.12098,0.043465,0.03602552
0.00042,0.12108,0.043421,0.03594315
0.00041,0.12119,0.043377,0.03656965
0.00035,0.12129,0.043307,0.03702153
3E-05,0.12131,0.043106,0.03704408
0.00061,0.12123,0.042668,0.03715592
0.00031,0.1212,0.0423,0.03918222
0.00032,0.12118,0.04193,0.04031675
0.00012,0.12117,0.041634,0.04090581
0.00013,0.12116,0.041336,0.04189492
0.0003,0.12112,0.040968,0.04217118
0.00059,0.12101,0.040692,0.04219291
0.00067,0.12089,0.040427,0.04180466
0.0003,0.12083,0.040322,0.04169275
0.00013,0.12081,0.040271,0.04167596
3E-05,0.1208,0.040237,0.04158432
0.00018,0.12083,0.040195,0.04134748
0.00073,0.12094,0.040083,0.04130166
0.00074,0.12105,0.039961,0.0415342
0.0008,0.12115,0.039789,0.04183091
0.00033,0.12117,0.039544,0.04209315
2E-05,0.12112,0.039186,0.04269677
0.00027,0.12101,0.038731,0.04302047
0.00011,0.12093,0.03833,0.04335065
0.00014,0.12089,0.038012,0.04354126
0.00016,0.12085,0.037694,0.04354599
0.00043,0.12075,0.037486,0.04356963
0.00052,0.12064,0.037294,0.04448129
0.00057,0.12051,0.037114,0.04508995
0.00057,0.12039,0.036934,0.04617391
0.00042,0.12029,0.036774,0.04856677
0.00014,0.12021,0.03656,0.05010387
0.00134,0.12028,0.036073,0.05234715
0.00045,0.12031,0.035958,0.056436
0.00075,0.12038,0.035818,0.05931161
0.00148,0.1205,0.035543,0.0614521
0.00055,0.12056,0.035426,0.06162413
0.00056,0.12058,0.035244,0.06223687
0.00017,0.12047,0.034811,0.06420994
1E-05,0.12042,0.034633,0.07160437
0.00033,0.12032,0.034471,0.07179374
0.00087,0.12012,0.034207,0.07072494
0.00034,0.12004,0.034104,0.06388702
0.00042,0.11994,0.033978,0.06325516
0.00078,0.11975,0.033727,0.06321395
0,0.11968,0.033551,0.06189466
0.00026,0.11964,0.033292,0.05869037
0.00033,0.11957,0.032918,0.05489278
0.00083,0.11958,0.0326111,0.03462938
0.00043,0.11956,0.0323756,0.02866897
0.00011,0.11947,0.032057,0.03017508
0.00043,0.11945,0.0318223,0.167326
0.00054,0.11946,0.0316128,0.19303328
0.0005,0.11947,0.0314574,0.19352863
0.00064,0.11952,0.0313383,0.20867437
0.0003,0.11955,0.0312775,0.26567285
2E-05,0.11952,0.0312099,0.29956698
0.00068,0.11936,0.031006,0.29412338
0.00036,0.11927,0.0309107,0.27148838
0.00036,0.11919,0.0308164,0.24069977
0.00059,0.11905,0.0306438,0.13183043
0.00014,0.11897,0.0304699,0.09693288
0.00082,0.11896,0.0301455,0.09647075
0.00081,0.11896,0.0298261,0.08234665
0.00045,0.11892,0.0295667,0.05757509
0.00034,0.11889,0.0293517,0.06986815
8E-05,0.11874,0.0290403,0.10326056
0.00019,0.11868,0.0287962,0.11062906
0.00057,0.11865,0.0285537,0.11579415
0.00058,0.11853,0.0281161,0.12029092
0.00027,0.11844,0.0279983,0.11979529
0.00034,0.11836,0.0278909,0.1197153
0.00014,0.11832,0.0278501,0.11584434
6E-05,0.11832,0.0278339,0.11280615
0.00037,0.11834,0.0277681,0.11022352
0.00169,0.11834,0.0272955,0.10302772
0.00036,0.11827,0.0270625,0.10071412
0.00017,0.11809,0.0267172,0.09786217
0.00015,0.11787,0.0261857,0.09228109
0.00023,0.1178,0.0259149,0.09225474
0.00016,0.11775,0.0256335,0.09222841
0.00012,0.11767,0.0251713,0.08738403
0.0004,0.11762,0.0250116,0.08235377
0.0007,0.11757,0.0248349,0.0782463
0.00046,0.11756,0.0247222,0.09333798
0.00014,0.11755,0.0246901,0.15737845
3E-05,0.11755,0.0246715,0.21490741
0.0012,0.11763,0.0244769,0.40885811
0.00082,0.11769,0.024327,0.46884617
0.00114,0.11777,0.0240423,0.5596937
0.00089,0.11786,0.0233871,0.64449621
0.00028,0.11793,0.0230477,0.64609682
0.00022,0.11799,0.0227943,0.65409396
0.00051,0.11814,0.0222063,0.861673
0.00044,0.1182,0.0219635,0.92614687
0.00044,0.11826,0.0217161,0.98433907
0.00103,0.11832,0.0214513,1.10301003
0.00013,0.11833,0.0214147,1.1374176
4E-05,0.11833,0.0213958,1.15859547
0.00027,0.11835,0.0213244,1.17406377
0.00119,0.11844,0.0209951,1.18682799
0.00033,0.11854,0.0206006,1.18453816
0.0005,0.11864,0.0201335,1.17736535
6E-05,0.11872,0.019812,1.16474
7E-05,0.11879,0.0194887,1.12590651
0.00015,0.11888,0.0191041,1.10016559
6E-05,0.11895,0.0187739,1.06317675
1E-05,0.11901,0.0184633,1.0265537
0.00014,0.11907,0.018119,0.9420144
5E-05,0.11912,0.0177983,0.93041486
0.0003,0.11915,0.0175467,0.92868507
0.00014,0.11916,0.0174239,0.92695574
0.00016,0.11917,0.0173506,0.87576101
5E-05,0.11917,0.0173325,0.81250363
0,0.11917,0.0173243,0.76281105
4E-05,0.11918,0.0173034,0.71550736
0.00022,0.11919,0.017201,0.62979317
0.00074,0.1193,0.0167755,0.58196242
1E-05,0.11938,0.0161502,0.53831526
7E-05,0.11939,0.0159337,0.49940527
3E-05,0.11942,0.0156497,0.43382296
0.00061,0.1195,0.0152607,0.40048619
7E-05,0.11952,0.0150442,0.3735092
6E-05,0.11954,0.0148001,0.35201238
0.00031,0.1196,0.01449941,0.33744931
0.00039,0.11966,0.0141884,0.33687911
0.00012,0.11965,0.01403225,0.33407166
0.00024,0.11965,0.01390637,0.320944
0.00047,0.11961,0.01377691,0.29382235
0.00038,0.11958,0.01366546,0.28594987
0.00024,0.11957,0.01352436,0.2715126
0.00073,0.11965,0.01327363,0.26136066
0.00088,0.11974,0.0130369,0.24210579
0.00045,0.11979,0.01293336,0.23437465
0.00054,0.11985,0.01281145,0.22718005
0.00053,0.11992,0.01266374,0.22672522
1E-04,0.11993,0.01247251,0.22640328
0.00044,0.11989,0.01216998,0.22560665
0.00018,0.11991,0.01200505,0.22173337
0.00026,0.11995,0.01179554,0.2133635
0.00024,0.11993,0.01156137,0.20098596
9E-05,0.11995,0.01139244,0.19869676
0.00014,0.11994,0.01127622,0.19745582
0.00051,0.1199,0.01114687,0.19834428
0.00044,0.11988,0.01105453,0.20390245
0.00048,0.11986,0.010976,0.20758388
0.00049,0.11985,0.01090671,0.20925
0.00049,0.11983,0.01084342,0.20928815
0.00054,0.11982,0.01076695,0.20951733
0.00013,0.11985,0.01069661,0.21046699
0.00064,0.11991,0.010543,0.21440425
0.00068,0.11998,0.0103914,0.2167561
0.00079,0.12005,0.0102191,0.2131669
0.00043,0.12009,0.0101197,0.20646446
0.0004,0.12013,0.0100162,0.19703908
0.00046,0.12018,0.0098552,0.18728013
0.00028,0.12022,0.0096663,0.16156446
9E-05,0.12026,0.0094984,0.1457789
8E-05,0.12031,0.009331,0.14284101
0,0.12035,0.0091657,0.14263572
7E-05,0.1204,0.0090187,0.14140453
7E-05,0.12044,0.0088685,0.13632592
0.00058,0.12045,0.0088425,0.11711877
0.00046,0.12046,0.0088263,0.10862965
0.00046,0.12046,0.0088111,0.1027389
0.00051,0.12046,0.008782,0.10523371
0.00032,0.12047,0.0087102,0.11143599
0.00066,0.12052,0.0084146,0.11909399
0.00023,0.12055,0.0082631,0.14448219
0.00044,0.12058,0.0080819,0.16249108
0.0006,0.12062,0.007848,0.16276088
0.00036,0.12065,0.0076961,0.16303138
0.00035,0.12068,0.0075429,0.17138759
0.00045,0.12073,0.0072855,0.19202284
1E-05,0.12077,0.0070611,0.21175358
0.00015,0.1208,0.0068286,0.22551075
9E-05,0.12083,0.0066001,0.24814268
4E-05,0.12086,0.0064101,0.2547598
2E-05,0.12089,0.0062229,0.25660601
0.00028,0.12088,0.0061442,0.25565657
0.00037,0.12086,0.0061248,0.24132526
0.00036,0.12084,0.0061055,0.24000361
0.00035,0.12082,0.0060828,0.23990011
0.00037,0.1208,0.0060294,0.23979646
7E-05,0.12082,0.0058508,0.23661482
0.00022,0.12087,0.0056224,0.22351397
0.00034,0.12092,0.0053203,0.21388947
0,0.12093,0.0051546,0.20377039
0.0004,0.12098,0.0050038,0.17467308
0.00083,0.12109,0.0047006,0.16456805
0.00034,0.12114,0.0045602,0.15463216
0.00028,0.12118,0.0043783,0.14008439
9E-05,0.12119,0.0041959,0.1180695
0.00017,0.12118,0.0040536,0.10808513
9E-05,0.1212,0.0039181,0.10465191
0.00024,0.12117,0.0038888,0.104508
0.00041,0.12113,0.0038831,0.10365221
0.00036,0.12109,0.0038844,0.10025043
0.00038,0.12105,0.0038866,0.0889971
0.00034,0.12101,0.0038837,0.08781169
0.00023,0.12099,0.0038473,0.10019031
0.00035,0.12104,0.0036373,0.10612863
0.00011,0.12105,0.0035035,0.11616301
3E-05,0.12106,0.0033755,0.14546502
3E-05,0.12107,0.003252,0.17299625
0.00012,0.12108,0.0031289,0.19572021
6E-05,0.12109,0.0030243,0.1959444
0.00034,0.12112,0.0029051,0.19616855
0.00037,0.12116,0.0027842,0.20287166
0.00049,0.12121,0.0026217,0.22871022
0.00029,0.12124,0.0025052,0.25655037
0.00011,0.12123,0.0024151,0.26711281
5E-05,0.12125,0.0022944,0.28655323
0.00038,0.12121,0.0023199,0.28896445
0.00038,0.12118,0.0023465,0.29001829
0.00039,0.12116,0.0023561,0.28782987
7E-05,0.12117,0.0022167,0.27731651
5E-05,0.1212,0.0021042,0.26921257
4E-05,0.12121,0.0019921,0.259157
8E-05,0.12122,0.0018945,0.25489304
7E-05,0.12122,0.0017978,0.25455454
1E-05,0.12123,0.0016962,0.25370538
2E-05,0.12125,0.001597,0.24940676
0.00032,0.12128,0.00145,0.22719819
0.00037,0.12132,0.001295,0.20769104
0.00052,0.12137,0.001095,0.18680057
0.00018,0.12138,0.001024,0.17840694
0.00016,0.12139,0.000961,0.16737373
3E-05,0.12139,0.000961,0.13462554
0.00017,0.12138,0.000983,0.12354212
0.00079,0.12132,0.001085,0.09633998
4E-05,0.12131,0.001016,0.0882088
0.0002,0.12133,0.000839,0.06452131
4E-05,0.12133,0.000721,0.06368808
7E-05,0.12132,0.000626,0.06285433
7E-05,0.12132,0.000534,0.05867836
0.00016,0.12128,0.000469,0.02625504
0.00013,0.12124,0.000442,0.0119122
0.00024,0.1212,0.000437,0.00079747
0.00011,0.12119,0.000348,0
0.00022,0.12119,0.00025,0
1E-04,0.12119,0.000211,0
6E-05,0.1212,0.000185,0.00085214
3E-05,0.1212,0.000174,0.00242208
5E-05,0.12119,0.000184,0.00602217
0.00031,0.12114,0.000247,0.00755757
0.00042,0.12107,0.000329,0.00907276
0.00069,0.12093,0.000462,0.0110079
9E-05,0.1209,0.000404,0.01121497
0.00013,0.12086,0.000328,0.01127709
0.00019,0.12081,0.000233,0.01159098
9E-05,0.12077,0.000184,0.01316855
9E-05,0.12072,0.00014,0.01598505
0.00012,0.12064,0.000162,0.0169894
3E-05,0.12058,0.000161,0.01774026
5E-05,0.12052,0.000139,0.01825879
5E-05,0.12045,0.000121,0.01814059
0.00013,0.12046,0.00008,0.01764588
4E-05,0.12046,0.000064,0.01665284
2E-05,0.12045,0.000059,0.01534481
3E-05,0.12045,0.000066,0.01070964
0.00012,0.12042,0.000106,0.00858499
0.00035,0.12032,0.000227,0.00623544
0.00035,0.1202,0.000354,0.00374197
1E-05,0.12013,0.000369,0.00315314
8E-05,0.12008,0.000357,0.00298714
0.00013,0.12001,0.000329,0.00215333
4E-05,0.11993,0.000363,0
3E-05,0.11986,0.000398,0
4E-05,0.1198,0.000399,0
3E-05,0.11974,0.000429,0.00351763
3E-05,0.11968,0.000459,0.01014952
0,0.11964,0.000472,0.02139124
1E-05,0.11959,0.00048,0.02068637
1E-05,0.11954,0.000476,0.01847939
1E-05,0.11953,0.000485,0.01493767
1E-05,0.11953,0.00049,0
1E-05,0.11954,0.000494,0
4E-05,0.11952,0.000516,0
0.00019,0.11947,0.000629,0
1E-04,0.11945,0.000551,0
4E-05,0.11943,0.000566,0
0.00017,0.11939,0.000665,0
4E-05,0.11939,0.0006,0
4E-05,0.11938,0.000604,0
5E-05,0.11937,0.000605,0
5E-05,0.11937,0.000602,0
2E-05,0.11937,0.000565,0
4E-05,0.11936,0.000561,0.03015324
0.00011,0.11937,0.000603,0.0518351
5E-05,0.11937,0.000578,0.06944214
0.00017,0.11937,0.000699,0.08317686
3E-05,0.11938,0.000705,0.08995767
5E-05,0.11938,0.00074,0.11400418
2E-05,0.11938,0.000756,0.15877432
1E-05,0.11938,0.000744,0.17285285
1E-04,0.11938,0.000633,0.22503316
0.0002,0.11939,0.000391,0.23509366
0.00024,0.1194,0.000107,0.25952556
1E-04,0.11941,0.000047,0.26189652
0.00011,0.11942,0.000043,0.26116196
1E-04,0.11944,0.00003,0.2577214
1E-05,0.11945,0.000117,0.25025017
3E-05,0.11948,0.000197,0.24797692
8E-05,0.1195,0.000194,0.24721374
9E-05,0.11952,0.000185,0.2449488
6E-05,0.11955,0.000222,0.24328033
0.00027,0.11955,0.000003,0.24648842
0.0003,0.11954,0.000236,0.29332731
0.00035,0.11953,0.000512,0.31697152
0.00019,0.11951,0.000658,0.36458569
0.00019,0.1195,0.000808,0.39640939
4E-05,0.1195,0.00076,0.55358921
0.00025,0.11953,0.000509,0.61430968
0.00035,0.11957,0.000176,0.6802187
1E-04,0.11959,0.000063,0.75119713
0.00036,0.11955,0.000309,0.94155969
0.00018,0.11953,0.000417,0.94264631
0.00017,0.1195,0.000525,0.94373276
0.00034,0.11943,0.000743,0.94916167
6E-05,0.1194,0.000773,1.13037453
6E-05,0.11937,0.000806,1.18152056
0.00023,0.11929,0.000959,1.21081391
0.00024,0.11922,0.001125,1.23754794
0.00028,0.11915,0.001319,1.30943453
3E-05,0.11915,0.001297,1.32299511
0,0.11914,0.001297,1.33317056
3E-05,0.11913,0.001322,1.34066085
0.00018,0.11909,0.001444,1.34534678
0.00026,0.11898,0.001637,1.34201184
1E-04,0.11891,0.001612,1.33460807
0.00016,0.11883,0.001751,1.3244111
0.00017,0.11874,0.001892,1.28450769
1E-05,0.11866,0.001947,1.26490447
1E-04,0.11858,0.002065,1.24638049
0.0001,0.11849,0.002187,1.22660194
7E-05,0.1184,0.002286,1.14999146
6E-05,0.11831,0.00239,1.12403868
1E-04,0.11821,0.002518,1.09662349
0.00012,0.11821,0.002477,1.05950635
1E-05,0.1182,0.00248,0.98300508
1E-05,0.1182,0.002483,0.98243587
1E-05,0.1182,0.002487,0.9818673
1E-05,0.11819,0.002501,0.97903249
6E-05,0.11814,0.002577,0.87736031
0.00015,0.11797,0.002789,0.82175296
0.00015,0.11783,0.002984,0.78118294
0.00014,0.11769,0.003184,0.74677735
0.00014,0.11754,0.003389,0.64340088
7E-05,0.1174,0.003568,0.61468523
7E-05,0.11725,0.003751,0.58824421
0.00013,0.11709,0.003968,0.55623247
0.00013,0.11694,0.004188,0.47537172
0.00013,0.11687,0.004216,0.44202295
1E-05,0.11683,0.004266,0.41329322
1E-05,0.11681,0.00429,0.38514398
1E-05,0.11679,0.004311,0.31460902
6E-05,0.11675,0.00438,0.28618914
0.00032,0.11655,0.004731,0.26503766
3E-05,0.11636,0.004961,0.24491805
0.00018,0.11604,0.005424,0.18782787
6E-05,0.11589,0.005616,0.17328261
8E-05,0.11575,0.005828,0.16022699
4E-05,0.11563,0.006,0.14541404
8E-05,0.11537,0.006348,0.12243918
4E-05,0.11534,0.006373,0.11749842
0,0.11532,0.006394,0.11604745
0,0.11532,0.006403,0.1166067
2E-05,0.11529,0.006457,0.11771649
8E-05,0.11513,0.006679,0.11827766
8E-05,0.11498,0.006902,0.12207849
4E-05,0.11483,0.007082,0.13657599
9E-05,0.11458,0.00744,0.17576101
2E-05,0.11446,0.007586,0.1897387
9E-05,0.11431,0.007816,0.20483537
2E-05,0.1142,0.007972,0.22979886
0.00027,0.11398,0.008419,0.29958247
7E-05,0.11394,0.008512,0.32606315
7E-05,0.11391,0.008583,0.35270279
3E-05,0.1139,0.008626,0.37914308
8E-05,0.11389,0.008591,0.45561257
0.00019,0.11389,0.008508,0.48552875
0.00023,0.11388,0.008406,0.50852617
0.00028,0.11383,0.008313,0.53018728
5E-05,0.11359,0.008574,0.59280524
0.00019,0.11343,0.008893,0.60887965
0,0.11333,0.009004,0.62296483
6E-05,0.11321,0.009175,0.63494822
0.00032,0.11312,0.009558,0.66011727
0.00025,0.11307,0.009834,0.66304568
0.00023,0.11306,0.010088,0.66376944
0.00025,0.11305,0.010349,0.66376002
0.00027,0.11304,0.010635,0.66279255
6E-05,0.11303,0.010605,0.65463432
0.00018,0.11299,0.010473,0.65163049
0.00024,0.11294,0.010298,0.64712576
0.00048,0.11282,0.009962,0.62741149
1E-05,0.11279,0.01002,0.6285393
9E-05,0.11274,0.010028,0.63137985
5E-05,0.11272,0.010127,0.63731911
0.00014,0.11272,0.010338,0.65638696
9E-05,0.11271,0.010508,0.68235422
0,0.1127,0.010607,0.72863234
0.00026,0.11274,0.010868,0.75066878
0.00039,0.11277,0.011261,0.77177087
0.00049,0.11283,0.011706,0.77210479
0.00017,0.11285,0.011865,0.77411069
0.00011,0.11286,0.011965,0.78250201
4E-05,0.11286,0.012034,0.82069979
0.00035,0.1128,0.011821,0.86674673
0.00029,0.11276,0.011653,0.88730547
0.00023,0.11272,0.011537,0.93971853
1E-04,0.1127,0.011543,0.95869622
0.00029,0.11271,0.011879,0.97849478
0.00015,0.1127,0.012089,0.98994149
0.00014,0.11268,0.012296,0.99965519
0.0001,0.11267,0.012467,1.01701313
7E-05,0.11264,0.012607,1.02057923
7E-05,0.11261,0.012747,1.02161706
0.0002,0.1126,0.012946,1.02052734
0.00033,0.1126,0.013185,1.01747449
0.00034,0.11259,0.013429,1.00396461
9E-05,0.11259,0.013497,0.9955518
1E-05,0.11259,0.013519,0.98561745
0.00028,0.11255,0.013418,0.97156725
0.00053,0.11249,0.013237,0.96367963
0.00019,0.11245,0.013198,0.96329207
